Variable1	Valor1	Variable2	Valor2	Variable3	Valor3	Variable4	Valor4	Variable5	Valor5	PERIODO	VALOR
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2061	332.695,378800
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2060	338.701,567736
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2059	349.043,169771
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2058	350.351,265138
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2057	355.263,195172
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2056	350.617,747240
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2055	347.507,232103
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2054	338.403,851107
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2053	335.850,920503
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2052	330.057,544511
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2051	324.917,144049
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2050	321.415,250080
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2049	318.269,496020
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2048	320.165,477686
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2047	312.249,755601
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2046	310.083,604672
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2045	313.560,119700
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2044	298.433,151236
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2043	289.665,568952
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2042	283.793,449550
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2041	284.128,248573
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2040	276.416,943535
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2039	270.436,856896
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2038	264.422,205888
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2037	246.862,734602
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2036	240.143,926595
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2035	229.927,552666
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2034	229.043,388560
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2033	226.917,732899
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2032	214.143,832691
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2031	208.784,901316
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2030	217.371,629116
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2029	226.753,704363
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2028	207.506,296885
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2027	199.080,220722
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2026	207.804,923495
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2025	197.801,089961
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	80 años	2024	195.129,000000
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2074	278.294,209288
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2073	274.818,239002
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2072	275.174,886533
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2071	276.239,764224
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2070	277.393,027848
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2069	278.004,803395
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2068	281.207,903864
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2067	285.369,688741
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2066	291.041,993951
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2065	295.915,372745
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2064	305.709,183851
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2063	313.495,370352
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2062	323.409,355533
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2061	329.283,338735
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2060	339.382,809764
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2059	340.677,146792
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2058	345.484,677531
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2057	340.976,150323
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2056	337.954,120497
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2055	329.103,435072
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2054	326.619,150041
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2053	320.989,523930
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2052	315.985,272106
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2051	312.593,505494
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2050	309.529,486199
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2049	311.391,471818
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2048	303.699,099155
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2047	301.593,138567
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2046	304.990,449927
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2045	290.270,635530
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2044	281.747,499983
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2043	276.056,949169
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2042	276.376,795632
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2041	268.882,041592
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2040	263.056,614763
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2039	257.206,319350
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2038	240.118,105578
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2037	233.573,378397
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2036	223.630,429616
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2035	222.775,405037
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2034	220.707,036192
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2033	208.296,662929
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2032	203.091,679289
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2031	211.461,569942
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2030	220.605,381370
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2029	201.925,504483
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2028	193.778,748471
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2027	202.311,817322
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2026	192.589,112663
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2025	189.994,311008
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	81 años	2024	163.765,000000
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	82 años	2074	266.154,262897
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	82 años	2073	266.509,369302
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	82 años	2072	267.545,022951
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	82 años	2071	268.667,917878
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	82 años	2070	269.270,154570
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	82 años	2069	272.391,255433
Tipo de dato	Proyección a largo plazo	Sexo	Mujeres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	82 años	2068	276.444,547855
