"id";"age";"job";"marital";"education";"default_credit";"contact";"contact_day";"contact_month";"duration";"campaign";"pdays";"previous";"poutcome";"deposit";"age_slot";"duration_slot";"prevdays_slot"
19187;43;"technician";"single";"secondary";"no";"unknown";9;"jun";75;2;-1;0;"n/a";"no";"4X";"d<2";"nc"
19188;43;"blue-collar";"married";"secondary";"no";"unknown";30;"sep";175;1;-1;0;"n/a";"no";"4X";"d<5";"nc"
19189;45;"services";"divorced";"secondary";"no";"cellular";21;"nov";173;1;192;1;"failure";"no";"4X";"d<5";"m07"
19190;52;"management";"married";"unknown";"no";"unknown";13;"may";845;1;-1;0;"n/a";"yes";"5X";"d>10";"nc"
19191;29;"self-employed";"single";"tertiary";"no";"cellular";25;"jul";324;1;-1;0;"n/a";"no";"2X";"d<7";"nc"
19192;56;"retired";"married";"primary";"no";"unknown";19;"jun";45;9;-1;0;"n/a";"no";"5X";"d<2";"nc"
19193;36;"blue-collar";"married";"unknown";"no";"unknown";20;"may";268;2;-1;0;"n/a";"no";"3X";"d<5";"nc"
19194;25;"technician";"single";"secondary";"no";"cellular";17;"nov";386;2;-1;0;"n/a";"yes";"2X";"d<7";"nc"
19195;42;"self-employed";"married";"primary";"no";"unknown";20;"jun";235;1;-1;0;"n/a";"no";"4X";"d<5";"nc"
19196;33;"admin";"single";"secondary";"no";"unknown";28;"may";189;1;-1;0;"n/a";"no";"3X";"d<5";"nc"
19197;50;"self-employed";"married";"primary";"no";"cellular";22;"aug";125;4;-1;0;"n/a";"no";"5X";"d<2";"nc"
19198;54;"technician";"married";"secondary";"no";"cellular";30;"jul";458;3;-1;0;"n/a";"yes";"5X";"d<10";"nc"
19199;34;"blue-collar";"married";"secondary";"no";"cellular";28;"jul";123;3;-1;0;"n/a";"no";"3X";"d<2";"nc"
19200;49;"blue-collar";"married";"primary";"yes";"cellular";7;"jul";455;1;-1;0;"n/a";"no";"4X";"d<10";"nc"
19201;53;"admin";"single";"primary";"no";"cellular";7;"may";176;1;322;5;"other";"no";"5X";"d<5";"m11"
19202;25;"admin";"single";"secondary";"no";"unknown";9;"may";176;2;-1;0;"n/a";"no";"2X";"d<5";"nc"
19203;40;"management";"single";"tertiary";"no";"cellular";27;"aug";165;6;-1;0;"n/a";"no";"4X";"d<5";"nc"
19204;67;"admin";"married";"primary";"no";"telephone";8;"jul";64;3;-1;0;"n/a";"no";"6X";"d<2";"nc"
19205;43;"technician";"divorced";"secondary";"no";"cellular";25;"may";262;2;353;1;"other";"yes";"4X";"d<5";"m12"
19206;38;"housemaid";"divorced";"secondary";"no";"cellular";27;"jan";164;4;92;4;"success";"yes";"3X";"d<5";"m04"
19207;28;"student";"single";"secondary";"no";"cellular";25;"nov";487;1;97;2;"failure";"yes";"2X";"d<10";"m04"
19208;46;"admin";"single";"secondary";"no";"cellular";20;"apr";138;3;-1;0;"n/a";"no";"4X";"d<2";"nc"
19209;45;"admin";"married";"secondary";"no";"unknown";18;"jun";151;3;-1;0;"n/a";"no";"4X";"d<5";"nc"
19210;23;"student";"single";"unknown";"no";"cellular";12;"may";411;1;-1;0;"n/a";"yes";"2X";"d<7";"nc"
19211;33;"technician";"single";"tertiary";"no";"cellular";12;"mar";80;4;-1;0;"n/a";"yes";"3X";"d<2";"nc"
19212;38;"management";"single";"tertiary";"no";"cellular";12;"may";1710;2;286;1;"other";"yes";"3X";"d>10";"m10"
19213;36;"management";"married";"tertiary";"no";"telephone";23;"oct";140;1;143;3;"failure";"yes";"3X";"d<2";"m05"
19214;26;"unemployed";"single";"tertiary";"no";"cellular";6;"oct";275;2;-1;0;"n/a";"yes";"2X";"d<5";"nc"
19215;42;"admin";"divorced";"secondary";"no";"unknown";7;"may";229;2;-1;0;"n/a";"no";"4X";"d<5";"nc"
19216;34;"technician";"single";"tertiary";"no";"cellular";19;"aug";119;9;-1;0;"n/a";"no";"3X";"d<2";"nc"
19217;28;"technician";"married";"secondary";"no";"cellular";26;"may";236;1;-1;0;"n/a";"yes";"2X";"d<5";"nc"
19218;31;"admin";"single";"secondary";"no";"cellular";3;"apr";219;2;-1;0;"n/a";"no";"3X";"d<5";"nc"
19219;48;"admin";"single";"secondary";"no";"telephone";30;"jun";263;1;450;2;"failure";"yes";"4X";"d<5";"mAS15"
19220;28;"services";"married";"secondary";"no";"unknown";29;"may";101;23;-1;0;"n/a";"no";"2X";"d<2";"nc"
19221;39;"technician";"single";"secondary";"no";"cellular";8;"may";319;1;368;1;"failure";"no";"3X";"d<7";"m15"
19222;29;"services";"single";"tertiary";"no";"cellular";27;"oct";353;1;-1;0;"n/a";"yes";"2X";"d<7";"nc"
19223;34;"blue-collar";"married";"secondary";"no";"cellular";13;"may";16;2;-1;0;"n/a";"no";"3X";"d<2";"nc"
19224;32;"management";"single";"tertiary";"no";"cellular";12;"aug";623;2;191;2;"success";"yes";"3X";"d>10";"m07"
19225;29;"management";"married";"tertiary";"no";"cellular";17;"jul";1319;5;-1;0;"n/a";"yes";"2X";"d>10";"nc"
19226;57;"management";"divorced";"tertiary";"no";"cellular";30;"mar";277;2;337;1;"success";"yes";"5X";"d<5";"m12"
19227;31;"technician";"single";"secondary";"no";"cellular";5;"aug";123;1;-1;0;"n/a";"no";"3X";"d<2";"nc"
19228;35;"admin";"married";"secondary";"no";"cellular";23;"jul";135;1;-1;0;"n/a";"no";"3X";"d<2";"nc"
19229;33;"technician";"married";"secondary";"no";"cellular";28;"aug";180;4;-1;0;"n/a";"no";"3X";"d<5";"nc"
19230;39;"services";"married";"secondary";"no";"cellular";11;"may";72;4;-1;0;"n/a";"no";"3X";"d<2";"nc"
19231;30;"management";"single";"tertiary";"no";"cellular";15;"apr";141;1;-1;0;"n/a";"yes";"3X";"d<2";"nc"
19232;28;"technician";"single";"tertiary";"no";"cellular";25;"jul";1422;2;-1;0;"n/a";"yes";"2X";"d>10";"nc"
19233;39;"services";"married";"secondary";"no";"unknown";16;"jun";83;4;-1;0;"n/a";"no";"3X";"d<2";"nc"
19234;58;"self-employed";"married";"primary";"no";"cellular";11;"aug";206;1;461;1;"failure";"yes";"5X";"d<5";"mAS15"
19235;53;"blue-collar";"married";"secondary";"no";"unknown";14;"may";97;1;-1;0;"n/a";"no";"5X";"d<2";"nc"
19236;39;"management";"single";"tertiary";"no";"cellular";11;"aug";315;2;-1;0;"n/a";"yes";"3X";"d<7";"nc"
19237;58;"retired";"married";"primary";"no";"unknown";11;"jun";199;6;-1;0;"n/a";"no";"5X";"d<5";"nc"
19238;48;"blue-collar";"single";"primary";"no";"telephone";2;"feb";1790;2;-1;0;"n/a";"yes";"4X";"d>10";"nc"
19239;54;"unknown";"married";"unknown";"no";"cellular";20;"aug";68;5;-1;0;"n/a";"no";"5X";"d<2";"nc"
19240;31;"management";"single";"secondary";"no";"unknown";9;"may";384;2;-1;0;"n/a";"no";"3X";"d<7";"nc"
19241;50;"admin";"married";"secondary";"no";"cellular";15;"jul";419;7;-1;0;"n/a";"no";"5X";"d<7";"nc"
19242;36;"self-employed";"single";"tertiary";"no";"cellular";30;"jan";859;1;235;1;"other";"no";"3X";"d>10";"m08"
19243;40;"management";"married";"tertiary";"no";"telephone";13;"may";95;3;-1;0;"n/a";"no";"4X";"d<2";"nc"
19244;30;"services";"single";"secondary";"no";"cellular";11;"feb";152;2;-1;0;"n/a";"yes";"3X";"d<5";"nc"
19245;49;"admin";"married";"secondary";"no";"cellular";30;"apr";252;1;168;1;"success";"yes";"4X";"d<5";"m06"
19246;47;"admin";"single";"secondary";"no";"cellular";12;"jul";250;2;181;4;"success";"yes";"4X";"d<5";"m07"
19247;33;"admin";"single";"secondary";"no";"cellular";14;"apr";344;1;74;2;"failure";"yes";"3X";"d<7";"m03"
19248;26;"student";"single";"unknown";"no";"telephone";30;"apr";268;1;-1;0;"n/a";"no";"2X";"d<5";"nc"
19249;36;"technician";"married";"tertiary";"no";"cellular";29;"jan";313;1;120;3;"failure";"yes";"3X";"d<7";"m05"
19250;27;"services";"single";"secondary";"no";"cellular";6;"feb";101;3;-1;0;"n/a";"no";"2X";"d<2";"nc"
19251;36;"management";"single";"tertiary";"no";"cellular";18;"nov";300;1;96;4;"failure";"no";"3X";"d<7";"m04"
19252;48;"blue-collar";"married";"secondary";"no";"cellular";4;"may";361;1;89;3;"success";"yes";"4X";"d<7";"m03"
19253;31;"technician";"married";"secondary";"no";"cellular";28;"jan";71;1;223;9;"other";"no";"3X";"d<2";"m08"
19254;32;"technician";"single";"secondary";"no";"cellular";4;"may";312;3;-1;0;"n/a";"no";"3X";"d<7";"nc"
19255;30;"blue-collar";"single";"primary";"no";"cellular";21;"nov";429;1;-1;0;"n/a";"no";"3X";"d<7";"nc"
19256;34;"blue-collar";"divorced";"secondary";"no";"cellular";7;"may";132;1;356;1;"failure";"no";"3X";"d<2";"m12"
19257;30;"blue-collar";"single";"secondary";"no";"cellular";30;"jan";808;2;-1;0;"n/a";"yes";"3X";"d>10";"nc"
19258;40;"management";"married";"secondary";"no";"unknown";12;"jun";577;2;-1;0;"n/a";"yes";"4X";"d<10";"nc"
19259;58;"retired";"married";"primary";"no";"telephone";7;"jul";876;1;-1;0;"n/a";"yes";"5X";"d>10";"nc"
19260;42;"admin";"divorced";"secondary";"no";"cellular";14;"jul";149;3;-1;0;"n/a";"no";"4X";"d<2";"nc"
19261;48;"blue-collar";"married";"primary";"no";"cellular";21;"aug";139;2;-1;0;"n/a";"no";"4X";"d<2";"nc"
19262;60;"retired";"married";"secondary";"no";"cellular";29;"jun";265;1;586;2;"failure";"yes";"6X";"d<5";"mAS15"
19263;34;"management";"married";"tertiary";"no";"cellular";7;"aug";262;1;99;2;"success";"yes";"3X";"d<5";"m04"
19264;60;"retired";"married";"primary";"no";"cellular";6;"oct";728;1;-1;0;"n/a";"yes";"6X";"d>10";"nc"
19265;52;"blue-collar";"married";"secondary";"no";"cellular";8;"aug";84;4;-1;0;"n/a";"no";"5X";"d<2";"nc"
19266;45;"technician";"married";"secondary";"no";"unknown";20;"jun";46;4;-1;0;"n/a";"no";"4X";"d<2";"nc"
19267;32;"services";"single";"secondary";"no";"cellular";29;"jan";1181;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
19268;27;"technician";"single";"tertiary";"no";"cellular";25;"jul";728;2;-1;0;"n/a";"yes";"2X";"d>10";"nc"
19269;42;"blue-collar";"married";"primary";"no";"cellular";7;"may";757;2;170;3;"failure";"yes";"4X";"d>10";"m06"
19270;32;"blue-collar";"married";"primary";"no";"unknown";9;"may";21;3;-1;0;"n/a";"no";"3X";"d<2";"nc"
19271;44;"housemaid";"single";"secondary";"no";"cellular";20;"nov";186;1;-1;0;"n/a";"no";"4X";"d<5";"nc"
19272;60;"retired";"married";"secondary";"no";"cellular";16;"mar";279;1;194;7;"other";"yes";"6X";"d<5";"m07"
19273;42;"admin";"single";"secondary";"no";"telephone";21;"oct";519;1;166;1;"other";"yes";"4X";"d<10";"m06"
19274;34;"management";"married";"tertiary";"no";"cellular";18;"nov";138;1;-1;0;"n/a";"no";"3X";"d<2";"nc"
19275;65;"retired";"divorced";"secondary";"no";"cellular";5;"jul";182;1;-1;0;"n/a";"no";"6X";"d<5";"nc"
19276;27;"blue-collar";"single";"primary";"no";"unknown";30;"jun";88;4;-1;0;"n/a";"no";"2X";"d<2";"nc"
19277;59;"admin";"married";"secondary";"no";"cellular";5;"aug";125;3;-1;0;"n/a";"no";"5X";"d<2";"nc"
19278;36;"admin";"divorced";"secondary";"no";"cellular";14;"may";722;2;344;1;"success";"yes";"3X";"d>10";"m12"
19279;56;"entrepreneur";"married";"tertiary";"no";"unknown";15;"may";374;5;-1;0;"n/a";"no";"5X";"d<7";"nc"
19280;43;"admin";"married";"secondary";"no";"cellular";30;"jul";782;8;-1;0;"n/a";"yes";"4X";"d>10";"nc"
19281;34;"services";"single";"secondary";"no";"unknown";4;"jun";131;2;-1;0;"n/a";"no";"3X";"d<2";"nc"
19282;54;"entrepreneur";"married";"tertiary";"no";"cellular";30;"jul";250;5;-1;0;"n/a";"no";"5X";"d<5";"nc"
19283;32;"management";"single";"tertiary";"no";"cellular";13;"may";568;1;-1;0;"n/a";"yes";"3X";"d<10";"nc"
19284;82;"retired";"married";"secondary";"no";"telephone";17;"aug";199;1;-1;0;"n/a";"yes";"8X";"d<5";"nc"
19285;41;"management";"single";"tertiary";"no";"cellular";7;"aug";91;2;-1;0;"n/a";"no";"4X";"d<2";"nc"
19286;50;"admin";"married";"secondary";"no";"cellular";28;"aug";131;13;-1;0;"n/a";"no";"5X";"d<2";"nc"
19287;30;"technician";"married";"tertiary";"no";"unknown";26;"jun";677;3;-1;0;"n/a";"yes";"3X";"d>10";"nc"
19288;29;"student";"single";"unknown";"no";"cellular";11;"aug";91;1;-1;0;"n/a";"no";"2X";"d<2";"nc"
19289;32;"admin";"married";"tertiary";"no";"cellular";29;"apr";717;3;-1;0;"n/a";"yes";"3X";"d>10";"nc"
19290;31;"technician";"single";"secondary";"no";"unknown";2;"jun";120;2;-1;0;"n/a";"no";"3X";"d<2";"nc"
19291;34;"technician";"married";"secondary";"no";"cellular";9;"jul";628;1;-1;0;"n/a";"no";"3X";"d>10";"nc"
19292;36;"blue-collar";"married";"secondary";"no";"cellular";8;"may";263;1;171;2;"failure";"no";"3X";"d<5";"m06"
19293;50;"management";"married";"tertiary";"no";"cellular";18;"nov";273;2;-1;0;"n/a";"no";"5X";"d<5";"nc"
19294;26;"services";"single";"secondary";"no";"cellular";9;"feb";44;2;-1;0;"n/a";"no";"2X";"d<2";"nc"
19295;38;"management";"married";"tertiary";"no";"cellular";2;"sep";362;1;388;3;"other";"yes";"3X";"d<7";"m15"
19296;39;"technician";"married";"tertiary";"no";"unknown";16;"may";813;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
19297;41;"entrepreneur";"married";"secondary";"no";"cellular";19;"nov";90;2;-1;0;"n/a";"no";"4X";"d<2";"nc"
19298;29;"management";"married";"tertiary";"yes";"cellular";31;"jul";27;17;-1;0;"n/a";"no";"2X";"d<2";"nc"
19299;30;"admin";"divorced";"primary";"no";"unknown";29;"may";52;5;-1;0;"n/a";"no";"3X";"d<2";"nc"
19300;30;"services";"divorced";"secondary";"no";"cellular";29;"jan";89;1;-1;0;"n/a";"no";"3X";"d<2";"nc"
19301;33;"services";"married";"secondary";"no";"unknown";3;"jul";676;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
19302;42;"management";"single";"tertiary";"no";"cellular";28;"jan";132;1;-1;0;"n/a";"yes";"4X";"d<2";"nc"
19303;61;"management";"married";"tertiary";"no";"cellular";21;"oct";192;3;184;1;"success";"yes";"6X";"d<5";"m07"
19304;26;"management";"single";"tertiary";"no";"cellular";7;"aug";325;1;-1;0;"n/a";"yes";"2X";"d<7";"nc"
19305;41;"admin";"divorced";"secondary";"no";"cellular";15;"may";894;2;347;2;"failure";"no";"4X";"d>10";"m12"
19306;30;"services";"married";"secondary";"no";"unknown";29;"may";544;1;-1;0;"n/a";"no";"3X";"d<10";"nc"
19307;48;"management";"single";"tertiary";"no";"cellular";28;"jun";281;3;186;6;"other";"yes";"4X";"d<5";"m07"
19308;53;"management";"married";"tertiary";"no";"unknown";22;"feb";392;1;-1;0;"n/a";"yes";"5X";"d<7";"nc"
19309;33;"blue-collar";"married";"primary";"no";"unknown";4;"jun";244;2;-1;0;"n/a";"no";"3X";"d<5";"nc"
19310;34;"entrepreneur";"married";"secondary";"no";"cellular";18;"nov";252;2;-1;0;"n/a";"no";"3X";"d<5";"nc"
19311;33;"technician";"married";"secondary";"no";"unknown";18;"jun";625;2;-1;0;"n/a";"yes";"3X";"d>10";"nc"
19312;34;"technician";"single";"tertiary";"no";"cellular";28;"jul";57;5;-1;0;"n/a";"no";"3X";"d<2";"nc"
19313;29;"technician";"single";"tertiary";"no";"cellular";11;"may";278;1;-1;0;"n/a";"no";"2X";"d<5";"nc"
19314;25;"student";"single";"unknown";"no";"telephone";21;"apr";623;2;-1;0;"n/a";"yes";"2X";"d>10";"nc"
19315;51;"blue-collar";"married";"secondary";"no";"cellular";17;"dec";221;3;-1;0;"n/a";"yes";"5X";"d<5";"nc"
19316;58;"retired";"married";"primary";"no";"unknown";11;"jun";199;6;-1;0;"n/a";"no";"5X";"d<5";"nc"
19317;31;"management";"divorced";"tertiary";"no";"cellular";18;"aug";1576;8;-1;0;"n/a";"yes";"3X";"d>10";"nc"
19318;38;"self-employed";"married";"secondary";"no";"unknown";9;"may";182;3;-1;0;"n/a";"no";"3X";"d<5";"nc"
19319;49;"management";"married";"tertiary";"no";"cellular";2;"jun";181;3;293;2;"failure";"yes";"4X";"d<5";"m10"
19320;58;"technician";"married";"secondary";"no";"cellular";30;"jul";95;3;-1;0;"n/a";"no";"5X";"d<2";"nc"
19321;55;"admin";"married";"secondary";"no";"unknown";15;"may";126;2;-1;0;"n/a";"no";"5X";"d<2";"nc"
19322;78;"retired";"divorced";"primary";"no";"telephone";1;"jul";372;1;-1;0;"n/a";"yes";"7X";"d<7";"nc"
19323;38;"entrepreneur";"married";"tertiary";"no";"cellular";20;"nov";888;2;183;2;"failure";"yes";"3X";"d>10";"m07"
19324;69;"retired";"married";"unknown";"no";"telephone";9;"mar";225;1;90;1;"success";"yes";"6X";"d<5";"m04"
19325;37;"management";"married";"tertiary";"no";"cellular";15;"jan";426;2;196;1;"other";"yes";"3X";"d<7";"m07"
19326;46;"admin";"single";"tertiary";"no";"cellular";5;"may";494;1;-1;0;"n/a";"yes";"4X";"d<10";"nc"
19327;26;"admin";"single";"secondary";"no";"cellular";30;"apr";457;1;80;1;"success";"yes";"2X";"d<10";"m03"
19328;43;"management";"married";"tertiary";"no";"cellular";21;"nov";314;4;-1;0;"n/a";"yes";"4X";"d<7";"nc"
19329;27;"services";"single";"secondary";"no";"cellular";17;"jun";453;2;-1;0;"n/a";"yes";"2X";"d<10";"nc"
19330;51;"housemaid";"divorced";"tertiary";"no";"cellular";4;"aug";870;1;-1;0;"n/a";"yes";"5X";"d>10";"nc"
19331;38;"services";"married";"secondary";"no";"cellular";11;"may";475;1;171;6;"failure";"yes";"3X";"d<10";"m06"
19332;34;"technician";"married";"secondary";"no";"unknown";27;"jun";102;1;-1;0;"n/a";"no";"3X";"d<2";"nc"
19333;63;"retired";"married";"secondary";"no";"cellular";7;"jul";371;1;-1;0;"n/a";"yes";"6X";"d<7";"nc"
19334;31;"services";"married";"secondary";"no";"unknown";7;"may";215;1;-1;0;"n/a";"no";"3X";"d<5";"nc"
19335;39;"admin";"divorced";"secondary";"no";"cellular";18;"oct";222;1;-1;0;"n/a";"yes";"3X";"d<5";"nc"
19336;38;"entrepreneur";"married";"secondary";"no";"unknown";28;"may";170;5;-1;0;"n/a";"no";"3X";"d<5";"nc"
19337;21;"student";"single";"secondary";"no";"telephone";12;"aug";449;1;-1;0;"n/a";"yes";"2X";"d<7";"nc"
19338;36;"management";"married";"tertiary";"no";"cellular";26;"aug";133;11;-1;0;"n/a";"no";"3X";"d<2";"nc"
19339;40;"blue-collar";"divorced";"secondary";"no";"cellular";14;"may";449;1;-1;0;"n/a";"yes";"4X";"d<7";"nc"
19340;35;"technician";"single";"secondary";"no";"cellular";27;"aug";519;16;-1;0;"n/a";"yes";"3X";"d<10";"nc"
19341;52;"self-employed";"divorced";"secondary";"no";"cellular";19;"nov";559;1;169;2;"failure";"no";"5X";"d<10";"m06"
19342;21;"student";"single";"secondary";"no";"cellular";5;"jun";191;1;-1;0;"n/a";"yes";"2X";"d<5";"nc"
19343;25;"management";"married";"secondary";"no";"cellular";23;"jul";754;1;-1;0;"n/a";"yes";"2X";"d>10";"nc"
19344;35;"technician";"divorced";"secondary";"no";"cellular";29;"aug";114;3;-1;0;"n/a";"no";"3X";"d<2";"nc"
19345;25;"blue-collar";"single";"secondary";"no";"cellular";14;"jul";61;2;-1;0;"n/a";"no";"2X";"d<2";"nc"
19346;31;"management";"single";"tertiary";"no";"cellular";14;"may";117;3;352;3;"failure";"no";"3X";"d<2";"m12"
19347;34;"housemaid";"single";"primary";"no";"cellular";30;"jan";10;1;2;1;"other";"no";"3X";"d<2";"m01"
19348;31;"technician";"single";"tertiary";"no";"cellular";29;"jan";106;1;161;2;"failure";"no";"3X";"d<2";"m06"
19349;29;"blue-collar";"married";"secondary";"no";"unknown";18;"jun";164;3;-1;0;"n/a";"no";"2X";"d<5";"nc"
19350;30;"admin";"single";"secondary";"no";"cellular";24;"jul";129;2;-1;0;"n/a";"no";"3X";"d<2";"nc"
19351;28;"management";"married";"tertiary";"no";"cellular";31;"jul";59;3;-1;0;"n/a";"no";"2X";"d<2";"nc"
19352;35;"unemployed";"single";"tertiary";"no";"cellular";4;"may";164;2;89;2;"success";"yes";"3X";"d<5";"m03"
19353;38;"admin";"single";"secondary";"no";"cellular";3;"feb";315;2;180;6;"failure";"yes";"3X";"d<7";"m07"
19354;52;"technician";"divorced";"secondary";"no";"cellular";7;"aug";134;2;-1;0;"n/a";"no";"5X";"d<2";"nc"
19355;48;"blue-collar";"married";"primary";"no";"cellular";14;"may";340;3;371;8;"failure";"no";"4X";"d<7";"m15"
19356;25;"entrepreneur";"single";"tertiary";"no";"cellular";20;"aug";267;1;-1;0;"n/a";"yes";"2X";"d<5";"nc"
19357;56;"services";"married";"secondary";"no";"unknown";20;"may";51;7;-1;0;"n/a";"no";"5X";"d<2";"nc"
19358;34;"management";"married";"tertiary";"no";"cellular";3;"feb";251;1;-1;0;"n/a";"yes";"3X";"d<5";"nc"
19359;27;"technician";"single";"tertiary";"no";"unknown";16;"may";897;1;-1;0;"n/a";"yes";"2X";"d>10";"nc"
19360;27;"management";"single";"tertiary";"no";"cellular";1;"jun";220;1;28;8;"other";"yes";"2X";"d<5";"m01"
19361;22;"student";"single";"secondary";"no";"cellular";1;"sep";327;1;-1;0;"n/a";"yes";"2X";"d<7";"nc"
19362;42;"housemaid";"single";"primary";"no";"unknown";15;"may";54;2;-1;0;"n/a";"no";"4X";"d<2";"nc"
19363;61;"retired";"married";"primary";"no";"cellular";17;"feb";113;1;-1;0;"n/a";"yes";"6X";"d<2";"nc"
19364;55;"technician";"married";"secondary";"no";"cellular";6;"feb";47;3;263;4;"failure";"no";"5X";"d<2";"m09"
19365;72;"retired";"married";"secondary";"no";"cellular";25;"nov";208;1;91;1;"success";"yes";"7X";"d<5";"m04"
19366;50;"services";"married";"secondary";"no";"cellular";13;"aug";399;1;430;1;"failure";"yes";"5X";"d<7";"m15"
19367;39;"self-employed";"married";"tertiary";"no";"cellular";17;"apr";882;3;-1;0;"n/a";"yes";"3X";"d>10";"nc"
19368;28;"management";"single";"tertiary";"no";"unknown";14;"may";438;4;-1;0;"n/a";"no";"2X";"d<7";"nc"
19369;41;"admin";"married";"tertiary";"no";"unknown";14;"may";149;2;-1;0;"n/a";"no";"4X";"d<2";"nc"
19370;41;"management";"married";"primary";"no";"cellular";7;"may";69;1;335;7;"failure";"no";"4X";"d<2";"m12"
19371;51;"self-employed";"married";"secondary";"no";"telephone";2;"jun";392;2;-1;0;"n/a";"no";"5X";"d<7";"nc"
19372;57;"retired";"married";"unknown";"no";"cellular";28;"aug";31;9;-1;0;"n/a";"no";"5X";"d<2";"nc"
19373;69;"retired";"divorced";"secondary";"no";"telephone";27;"oct";146;2;56;1;"other";"yes";"6X";"d<2";"m02"
19374;33;"services";"single";"unknown";"no";"unknown";28;"may";86;1;-1;0;"n/a";"yes";"3X";"d<2";"nc"
19375;43;"management";"single";"tertiary";"no";"cellular";22;"oct";554;3;-1;0;"n/a";"yes";"4X";"d<10";"nc"
19376;46;"unemployed";"single";"tertiary";"no";"cellular";14;"aug";225;1;-1;0;"n/a";"yes";"4X";"d<5";"nc"
19377;37;"services";"married";"secondary";"no";"cellular";22;"may";298;1;10;6;"failure";"yes";"3X";"d<5";"m01"
19378;39;"management";"married";"tertiary";"no";"cellular";6;"oct";608;1;99;3;"failure";"yes";"3X";"d>10";"m04"
19379;38;"technician";"single";"secondary";"no";"cellular";2;"feb";159;1;187;3;"failure";"no";"3X";"d<5";"m07"
19380;33;"admin";"married";"secondary";"no";"cellular";15;"apr";110;1;-1;0;"n/a";"yes";"3X";"d<2";"nc"
19381;33;"blue-collar";"single";"primary";"no";"cellular";7;"jul";263;1;-1;0;"n/a";"no";"3X";"d<5";"nc"
19382;27;"student";"single";"tertiary";"no";"cellular";11;"feb";293;1;91;4;"success";"yes";"2X";"d<5";"m04"
19383;28;"management";"single";"tertiary";"no";"cellular";4;"feb";324;1;-1;0;"n/a";"no";"2X";"d<7";"nc"
19384;32;"admin";"single";"secondary";"no";"cellular";17;"apr";211;2;343;3;"failure";"no";"3X";"d<5";"m12"
19385;54;"housemaid";"married";"tertiary";"no";"cellular";5;"mar";607;2;-1;0;"n/a";"yes";"5X";"d>10";"nc"
19386;42;"admin";"single";"secondary";"no";"cellular";4;"feb";98;1;266;3;"failure";"no";"4X";"d<2";"m09"
