id,age,job,marital,education,producto,is_in_default,balance
24653,28.0,management,single,tertiary,credito,0.0,882
24654,32.0,technician,single,tertiary,deposit,0.0,1625
24655,40.0,housemaid,married,tertiary,hipoteca,0.0,795
24657,50.0,management,divorced,tertiary,deposit,0.0,810
24658,59.0,technician,married,secondary,deposit,0.0,259
24660,56.0,management,married,tertiary,deposit,0.0,616
24661,54.0,management,married,tertiary,deposit,0.0,1464
24662,43.0,technician,single,secondary,deposit,0.0,451
24665,33.0,technician,married,secondary,hipoteca,0.0,256
24666,39.0,blue-collar,married,unknown,hipoteca__deposit,0.0,621
24667,77.0,retired,married,secondary,deposit,0.0,820
24669,53.0,management,divorced,tertiary,credito_deposit,0.0,380
24670,33.0,management,married,tertiary,hipoteca,0.0,584
24671,26.0,technician,single,secondary,hipoteca__deposit,0.0,639
24672,28.0,self-employed,single,tertiary,hipoteca__deposit,0.0,0
24673,37.0,technician,single,secondary,deposit,0.0,1435
24674,57.0,retired,married,secondary,hipoteca,0.0,0
24675,48.0,management,married,tertiary,deposit,0.0,2351
24676,60.0,retired,married,tertiary,hipoteca,0.0,2194
24678,46.0,unemployed,divorced,secondary,hipoteca,0.0,41
24679,58.0,management,married,tertiary,hipoteca,0.0,2261
24681,37.0,blue-collar,divorced,secondary,hipoteca,0.0,719
24683,32.0,technician,single,secondary,credito,0.0,696
24684,31.0,admin.,single,secondary,deposit,0.0,4198
24685,39.0,blue-collar,married,secondary,deposit,0.0,2467
24686,67.0,housemaid,divorced,secondary,deposit,0.0,5275
24687,32.0,management,married,tertiary,deposit,0.0,6138
24689,35.0,blue-collar,married,primary,deposit,0.0,1177
24690,32.0,blue-collar,married,primary,hipoteca,0.0,902
24691,24.0,management,single,tertiary,deposit,0.0,507
24692,32.0,management,married,tertiary,credito,0.0,578
24694,32.0,housemaid,married,tertiary,hipoteca,0.0,10
24695,31.0,management,single,tertiary,hipoteca,0.0,4331
24696,39.0,management,divorced,tertiary,deposit,0.0,224
24697,58.0,management,married,tertiary,deposit,0.0,96
24700,44.0,blue-collar,single,primary,credito,0.0,1308
24702,42.0,blue-collar,married,primary,hipoteca,0.0,7735
24703,51.0,unemployed,divorced,tertiary,deposit,0.0,0
24705,29.0,management,single,tertiary,deposit,0.0,265
24706,74.0,retired,married,secondary,deposit,0.0,9480
24708,38.0,admin.,married,secondary,hipoteca,0.0,0
24709,49.0,self-employed,single,tertiary,credito,0.0,-341
24710,45.0,entrepreneur,married,primary,hipoteca,0.0,488
24711,26.0,self-employed,married,secondary,credito,0.0,492
24712,39.0,blue-collar,single,primary,deposit,0.0,24277
24713,48.0,blue-collar,married,primary,hipoteca,0.0,559
24715,41.0,management,married,tertiary,deposit,0.0,254
24717,39.0,self-employed,married,secondary,hipoteca,0.0,4722
24719,40.0,blue-collar,married,secondary,hipoteca,0.0,475
24720,41.0,technician,divorced,secondary,hipoteca,0.0,1631
24721,35.0,entrepreneur,single,secondary,hipoteca,0.0,866
24722,48.0,unemployed,married,secondary,deposit,0.0,817
24724,60.0,blue-collar,married,primary,hipoteca,0.0,228
24725,42.0,blue-collar,married,secondary,hipoteca__deposit,0.0,413
24726,54.0,admin.,married,unknown,deposit,0.0,140
24727,67.0,retired,divorced,secondary,deposit,0.0,704
24728,34.0,management,married,tertiary,deposit,0.0,611
24729,49.0,blue-collar,married,secondary,hipoteca,0.0,598
24730,40.0,retired,single,secondary,hipoteca,0.0,1734
24731,39.0,services,married,secondary,deposit,0.0,2758
24732,47.0,admin.,married,secondary,hipoteca_credito,0.0,829
24734,47.0,blue-collar,married,primary,hipoteca,0.0,193
24735,33.0,management,married,tertiary,hipoteca,0.0,322
24736,31.0,blue-collar,married,tertiary,deposit,0.0,-35
24737,55.0,housemaid,married,secondary,hipoteca__deposit,0.0,127
24738,32.0,services,single,secondary,deposit,0.0,133
24739,41.0,unemployed,single,tertiary,deposit,0.0,79
24740,43.0,unemployed,single,tertiary,hipoteca__deposit,0.0,983
24741,62.0,self-employed,divorced,secondary,hipoteca__deposit,0.0,0
24742,38.0,technician,married,secondary,deposit,0.0,497
24743,30.0,services,single,secondary,hipoteca,0.0,-143
24744,38.0,technician,married,tertiary,hipoteca,0.0,127
24745,72.0,retired,married,tertiary,deposit,0.0,2
24746,35.0,unemployed,single,secondary,deposit,0.0,295
24747,43.0,technician,married,tertiary,deposit,0.0,2643
24748,45.0,technician,single,tertiary,deposit,0.0,0
24749,50.0,services,married,secondary,deposit,0.0,1501
24750,59.0,unemployed,married,secondary,deposit,0.0,1625
24751,46.0,blue-collar,married,primary,credito_deposit,0.0,977
24752,51.0,services,divorced,secondary,credito_deposit,0.0,242
24753,26.0,services,single,secondary,hipoteca,0.0,162
24754,27.0,management,married,tertiary,deposit,0.0,802
24757,46.0,management,married,tertiary,hipoteca__deposit,0.0,273
24758,32.0,technician,single,secondary,hipoteca__deposit,0.0,1732
24759,47.0,technician,married,secondary,hipoteca__deposit,0.0,1167
24760,37.0,management,married,tertiary,deposit,0.0,238
24761,33.0,technician,married,secondary,hipoteca__deposit,0.0,303
24762,29.0,management,single,secondary,credito_deposit,0.0,3317
24763,39.0,management,married,tertiary,hipoteca__deposit,0.0,285
24764,67.0,retired,married,tertiary,deposit,0.0,701
24765,33.0,technician,married,tertiary,deposit,0.0,4401
24766,58.0,unemployed,married,secondary,hipoteca__deposit,0.0,687
24767,53.0,management,married,secondary,credito_deposit,0.0,1004
24768,45.0,technician,single,tertiary,deposit,0.0,0
24769,22.0,student,single,secondary,deposit,0.0,0
24770,36.0,technician,married,secondary,hipoteca,0.0,432
24772,30.0,management,single,tertiary,deposit,0.0,3779
24774,43.0,management,married,tertiary,deposit,0.0,839
24775,35.0,self-employed,married,tertiary,deposit,0.0,2427
24776,32.0,blue-collar,married,primary,hipoteca_credito,0.0,-94
24777,37.0,admin.,single,secondary,hipoteca,0.0,810
24778,23.0,student,single,secondary,deposit,0.0,0
24781,30.0,technician,single,secondary,hipoteca__deposit,0.0,4684
24782,57.0,admin.,married,secondary,deposit,0.0,4391
24784,33.0,management,married,tertiary,deposit,0.0,55
24785,34.0,admin.,single,tertiary,hipoteca,0.0,64
24786,32.0,blue-collar,single,secondary,hipoteca_credito,0.0,1940
24787,35.0,student,single,secondary,hipoteca__deposit,0.0,188
24788,31.0,services,single,secondary,hipoteca,0.0,671
24789,54.0,technician,married,secondary,deposit,0.0,0
24790,52.0,retired,divorced,tertiary,hipoteca__deposit,0.0,-309
24791,55.0,services,married,unknown,deposit,0.0,2944
24793,43.0,blue-collar,married,secondary,hipoteca,0.0,1324
24794,42.0,technician,divorced,secondary,hipoteca,0.0,0
24795,45.0,admin.,married,secondary,hipoteca_credito_deposit,1.0,-106
24796,34.0,management,married,tertiary,hipoteca__deposit,0.0,2287
24797,66.0,retired,married,unknown,deposit,0.0,2540
24798,24.0,blue-collar,married,primary,hipoteca__deposit,0.0,656
24799,50.0,admin.,married,secondary,hipoteca_credito,0.0,1138
24800,36.0,blue-collar,married,primary,hipoteca__deposit,0.0,599
24801,61.0,retired,married,secondary,deposit,0.0,77
24803,27.0,management,single,tertiary,hipoteca,0.0,1137
24805,35.0,blue-collar,married,tertiary,hipoteca,0.0,1016
24806,31.0,admin.,married,secondary,hipoteca,0.0,113
24807,60.0,management,married,tertiary,hipoteca__deposit,0.0,2222
24808,39.0,services,married,secondary,hipoteca,0.0,0
24809,51.0,management,married,tertiary,deposit,0.0,0
24810,51.0,admin.,divorced,secondary,hipoteca,0.0,340
24811,28.0,blue-collar,single,secondary,hipoteca__deposit,0.0,-46
24812,60.0,technician,married,secondary,deposit,0.0,0
24813,28.0,technician,single,secondary,hipoteca,0.0,100
24815,73.0,retired,married,primary,deposit,0.0,1388
24816,50.0,admin.,divorced,secondary,credito_deposit,0.0,237
24818,66.0,technician,married,secondary,deposit,0.0,0
24820,43.0,services,married,secondary,deposit,0.0,2145
24821,50.0,technician,divorced,secondary,deposit,0.0,0
24824,57.0,technician,married,tertiary,deposit,0.0,1181
24825,30.0,management,single,tertiary,hipoteca,0.0,277
24826,59.0,retired,married,tertiary,hipoteca__deposit,0.0,422
24827,29.0,blue-collar,married,secondary,hipoteca,0.0,296
24828,39.0,technician,married,primary,hipoteca,0.0,2118
24829,40.0,services,married,secondary,hipoteca_credito,0.0,664
24830,32.0,management,single,tertiary,hipoteca__deposit,0.0,2536
24832,31.0,admin.,married,secondary,hipoteca_credito,0.0,298
24833,42.0,services,married,secondary,hipoteca__deposit,0.0,1376
24834,32.0,technician,single,tertiary,hipoteca,0.0,392
24835,32.0,technician,single,tertiary,hipoteca,0.0,392
24836,52.0,retired,married,tertiary,credito,0.0,350
24838,35.0,technician,married,secondary,hipoteca,0.0,0
24839,29.0,management,single,tertiary,hipoteca,0.0,499
24840,28.0,student,single,tertiary,deposit,0.0,5741
24841,32.0,self-employed,married,primary,hipoteca,0.0,286
24842,40.0,blue-collar,divorced,unknown,hipoteca,0.0,528
24843,41.0,services,divorced,secondary,hipoteca,0.0,727
24844,31.0,admin.,married,secondary,hipoteca,0.0,212
24845,42.0,admin.,married,secondary,hipoteca,0.0,445
24846,31.0,self-employed,single,tertiary,deposit,0.0,1815
24848,46.0,admin.,married,secondary,deposit,0.0,660
24849,40.0,management,married,tertiary,credito,0.0,-63
24850,31.0,entrepreneur,single,secondary,hipoteca,0.0,379
24853,51.0,retired,single,tertiary,hipoteca,0.0,730
24854,30.0,technician,married,secondary,hipoteca,0.0,590
24855,36.0,management,single,tertiary,hipoteca__deposit,0.0,3850
24856,39.0,management,married,tertiary,hipoteca__deposit,0.0,119
24857,31.0,management,single,tertiary,deposit,0.0,533
24858,22.0,student,single,secondary,deposit,0.0,3982
24859,30.0,management,single,tertiary,hipoteca__deposit,0.0,376
24860,42.0,services,single,tertiary,hipoteca__deposit,0.0,94
24862,28.0,management,single,tertiary,hipoteca__deposit,0.0,12956
24863,56.0,admin.,married,secondary,hipoteca,0.0,2087
24864,53.0,services,married,secondary,hipoteca_credito,0.0,367
24865,53.0,admin.,divorced,secondary,hipoteca_credito,0.0,0
24866,85.0,retired,married,primary,deposit,0.0,12114
24868,31.0,services,married,secondary,hipoteca,0.0,71
24869,63.0,retired,divorced,tertiary,deposit,0.0,0
24870,43.0,management,married,secondary,hipoteca,0.0,373
24872,35.0,admin.,married,secondary,hipoteca__deposit,0.0,404
24874,28.0,services,married,secondary,hipoteca_credito_deposit,0.0,510
24875,32.0,self-employed,single,tertiary,hipoteca__deposit,0.0,0
24876,35.0,blue-collar,divorced,primary,hipoteca__deposit,0.0,1792
24879,25.0,services,single,secondary,credito,0.0,111
24880,32.0,management,divorced,tertiary,credito_deposit,0.0,222
24882,49.0,admin.,single,secondary,hipoteca__deposit,0.0,716
24883,29.0,technician,single,secondary,deposit,0.0,938
24884,31.0,unemployed,married,secondary,hipoteca__deposit,0.0,314
24885,35.0,self-employed,married,tertiary,hipoteca__deposit,0.0,3698
24886,33.0,technician,married,secondary,hipoteca,0.0,399
24887,59.0,retired,divorced,secondary,deposit,0.0,514
24888,27.0,blue-collar,single,secondary,hipoteca_credito_deposit,0.0,513
24889,55.0,retired,married,secondary,deposit,0.0,0
24892,32.0,services,married,secondary,hipoteca,0.0,289
24893,34.0,services,single,secondary,hipoteca_credito,0.0,4062
24894,50.0,blue-collar,married,primary,hipoteca__deposit,0.0,5872
24896,37.0,management,divorced,tertiary,deposit,0.0,1775
24897,36.0,technician,married,tertiary,deposit,0.0,1354
24899,39.0,services,divorced,secondary,hipoteca,0.0,282
24901,48.0,blue-collar,married,secondary,hipoteca__deposit,0.0,1730
24902,30.0,technician,single,secondary,hipoteca_credito,0.0,-754
24903,28.0,blue-collar,single,secondary,hipoteca,0.0,1735
24904,49.0,management,married,secondary,hipoteca,0.0,104
24906,54.0,admin.,divorced,secondary,hipoteca_credito,0.0,0
24907,28.0,services,single,secondary,hipoteca__deposit,0.0,341
24908,29.0,services,divorced,secondary,hipoteca__deposit,0.0,84
24909,47.0,blue-collar,married,secondary,deposit,0.0,2787
24910,31.0,admin.,married,secondary,hipoteca,0.0,212
24911,60.0,admin.,married,unknown,deposit,0.0,478
24912,31.0,management,single,secondary,hipoteca__deposit,0.0,360
24913,35.0,management,married,tertiary,hipoteca__deposit,0.0,1133
24914,39.0,management,single,tertiary,hipoteca_credito,0.0,93
24915,25.0,blue-collar,single,secondary,hipoteca__deposit,0.0,-247
24916,59.0,management,married,primary,hipoteca,0.0,396
24917,42.0,admin.,single,secondary,hipoteca__deposit,0.0,1451
24918,54.0,blue-collar,married,primary,hipoteca,0.0,1895
24921,36.0,services,married,secondary,hipoteca__deposit,0.0,11650
24922,36.0,self-employed,married,secondary,hipoteca,0.0,189
24923,37.0,admin.,married,secondary,hipoteca__deposit,0.0,274
24924,31.0,unemployed,single,secondary,hipoteca__deposit,0.0,582
24925,33.0,technician,married,secondary,hipoteca,0.0,-74
24926,38.0,management,single,tertiary,hipoteca,0.0,427
24928,55.0,blue-collar,divorced,secondary,hipoteca__deposit,0.0,1613
24929,51.0,self-employed,married,tertiary,hipoteca_credito_deposit,0.0,5350
24931,30.0,management,single,tertiary,hipoteca__deposit,0.0,5561
24932,33.0,management,single,tertiary,deposit,0.0,3552
24933,38.0,blue-collar,married,secondary,hipoteca,0.0,-210
24934,35.0,blue-collar,married,secondary,hipoteca,0.0,260
24935,52.0,blue-collar,married,tertiary,hipoteca,0.0,297
24936,51.0,housemaid,married,unknown,hipoteca,0.0,2337
24939,52.0,blue-collar,married,secondary,hipoteca,0.0,555
24940,39.0,admin.,married,secondary,deposit,0.0,732
24941,36.0,blue-collar,divorced,secondary,hipoteca,0.0,2278
24942,43.0,blue-collar,married,primary,hipoteca__deposit,0.0,3064
24943,35.0,management,divorced,tertiary,hipoteca__deposit,0.0,6997
24944,33.0,admin.,married,secondary,hipoteca,0.0,0
24945,53.0,management,married,tertiary,deposit,0.0,597
24946,31.0,management,single,tertiary,hipoteca,0.0,0
24947,41.0,blue-collar,married,secondary,credito,0.0,97
24949,39.0,blue-collar,married,unknown,hipoteca__deposit,0.0,621
24950,71.0,retired,divorced,primary,deposit,0.0,275
24951,44.0,management,married,unknown,deposit,0.0,282
24952,31.0,self-employed,single,tertiary,hipoteca_credito_deposit,0.0,1657
24953,40.0,admin.,married,secondary,hipoteca_credito,0.0,1395
24954,45.0,admin.,married,secondary,hipoteca,0.0,231
24955,47.0,technician,married,secondary,hipoteca__deposit,0.0,1981
24957,45.0,blue-collar,married,secondary,deposit,0.0,10252
24958,28.0,management,single,secondary,credito,0.0,-513
24959,37.0,management,single,tertiary,deposit,0.0,1730
24961,48.0,housemaid,single,primary,deposit,0.0,46
24962,30.0,management,married,tertiary,hipoteca,0.0,-250
24963,36.0,management,single,tertiary,credito,0.0,13
24964,31.0,admin.,married,secondary,hipoteca,0.0,3
24965,26.0,self-employed,married,tertiary,hipoteca,0.0,479
24966,36.0,blue-collar,married,secondary,hipoteca__deposit,0.0,218
24967,49.0,housemaid,married,primary,deposit,0.0,889
24968,34.0,technician,married,secondary,hipoteca,0.0,4
24969,28.0,technician,married,secondary,hipoteca__deposit,0.0,1086
24970,34.0,blue-collar,married,unknown,hipoteca_credito,0.0,391
24971,41.0,blue-collar,married,secondary,hipoteca__deposit,0.0,580
24972,25.0,student,single,secondary,deposit,0.0,304
24973,29.0,blue-collar,divorced,secondary,hipoteca__deposit,0.0,-19
24974,60.0,management,married,tertiary,deposit,0.0,3401
24975,45.0,admin.,single,secondary,hipoteca,0.0,946
24976,58.0,housemaid,married,primary,hipoteca,0.0,260
24977,41.0,blue-collar,divorced,primary,hipoteca__deposit,0.0,138
24978,50.0,management,divorced,tertiary,deposit,0.0,810
24979,38.0,entrepreneur,married,secondary,hipoteca_credito_deposit,0.0,593
24981,37.0,technician,married,secondary,deposit,0.0,1458
24982,34.0,blue-collar,single,secondary,hipoteca_credito_deposit,0.0,3043
24983,33.0,technician,single,secondary,hipoteca__deposit,0.0,719
24984,71.0,retired,married,tertiary,deposit,0.0,2887
24986,43.0,blue-collar,divorced,primary,hipoteca,0.0,-57
24987,32.0,management,married,tertiary,hipoteca,0.0,2458
24988,61.0,retired,married,secondary,deposit,0.0,86
24989,39.0,admin.,married,secondary,hipoteca,0.0,47
24990,57.0,retired,married,primary,credito,0.0,-12
24991,28.0,management,single,tertiary,deposit,0.0,957
24992,40.0,blue-collar,married,primary,hipoteca,0.0,-66
24994,52.0,self-employed,married,tertiary,deposit,0.0,4012
24995,30.0,management,single,secondary,hipoteca__deposit,0.0,4642
24997,31.0,management,divorced,tertiary,credito,0.0,-6
24998,26.0,blue-collar,single,secondary,deposit,0.0,535
24999,37.0,technician,married,secondary,hipoteca,0.0,1824
25000,47.0,blue-collar,married,secondary,deposit,0.0,292
25001,44.0,self-employed,married,tertiary,deposit,0.0,1196
25003,34.0,technician,married,tertiary,hipoteca,0.0,178
25007,62.0,blue-collar,married,secondary,deposit,0.0,272
25009,59.0,retired,divorced,tertiary,deposit,0.0,3444
25010,29.0,management,married,tertiary,hipoteca,1.0,53
25013,28.0,self-employed,single,tertiary,deposit,0.0,805
25014,75.0,retired,married,secondary,deposit,0.0,291
25015,44.0,management,single,tertiary,deposit,0.0,1090
25016,29.0,admin.,married,secondary,hipoteca,0.0,494
25017,36.0,management,married,tertiary,hipoteca,0.0,3770
25018,37.0,technician,single,secondary,hipoteca_credito_deposit,0.0,265
25019,36.0,blue-collar,married,secondary,hipoteca_credito,0.0,29
25022,30.0,management,married,tertiary,hipoteca_credito_deposit,0.0,1942
25023,34.0,admin.,married,secondary,credito,0.0,61
25024,32.0,blue-collar,married,primary,hipoteca,0.0,902
25025,27.0,student,single,secondary,deposit,0.0,111
25026,35.0,management,single,tertiary,deposit,0.0,471
25027,31.0,technician,divorced,tertiary,deposit,0.0,0
25028,48.0,management,single,tertiary,deposit,0.0,159
25029,47.0,technician,married,secondary,hipoteca__deposit,0.0,1981
25030,53.0,technician,married,secondary,deposit,0.0,6831
25032,43.0,admin.,married,secondary,hipoteca_credito,0.0,323
25034,36.0,management,married,tertiary,deposit,0.0,93
25036,30.0,admin.,single,secondary,hipoteca__deposit,0.0,69
25037,33.0,services,single,unknown,deposit,0.0,2297
