id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
18753,33,technician,single,tertiary,no,258,no,no,cellular,12,mar,80,4,-1,0,unknown,yes
18754,29,management,single,tertiary,no,437,no,no,cellular,5,aug,504,1,92,1,success,yes
18755,33,entrepreneur,single,secondary,no,278,no,no,cellular,1,feb,563,5,-1,0,unknown,yes
18756,32,entrepreneur,married,secondary,no,-242,yes,no,cellular,20,apr,1202,3,-1,0,unknown,yes
18757,38,services,married,tertiary,no,563,yes,no,cellular,7,may,251,2,-1,0,unknown,no
18758,71,retired,divorced,unknown,no,392,no,no,telephone,7,jul,276,2,-1,0,unknown,yes
18759,29,technician,married,secondary,no,2326,no,no,cellular,6,mar,195,1,-1,0,unknown,yes
18760,48,management,married,tertiary,no,1093,yes,yes,cellular,13,oct,1226,2,-1,0,unknown,yes
18761,33,management,single,tertiary,no,952,yes,no,cellular,29,apr,1241,5,-1,0,unknown,yes
18762,26,admin.,single,secondary,no,96,no,no,cellular,6,may,606,1,345,1,failure,no
18763,43,management,married,tertiary,no,78,yes,no,cellular,21,nov,36,1,109,1,other,no
18764,33,blue-collar,single,primary,yes,-15,no,yes,cellular,7,jul,326,2,-1,0,unknown,no
18765,44,blue-collar,married,secondary,no,-448,yes,no,unknown,18,jun,149,2,-1,0,unknown,no
18766,39,management,single,tertiary,no,0,yes,no,cellular,18,feb,224,3,-1,0,unknown,yes
18767,39,unemployed,divorced,secondary,no,265,yes,no,unknown,27,may,93,1,555,2,other,yes
18768,32,services,married,secondary,no,24,yes,yes,cellular,12,may,185,1,-1,0,unknown,no
18769,32,management,divorced,tertiary,no,222,no,yes,cellular,15,jul,820,4,-1,0,unknown,yes
18770,36,admin.,single,secondary,no,2556,yes,no,cellular,13,apr,342,1,-1,0,unknown,no
18771,58,admin.,married,secondary,no,92,yes,no,unknown,27,may,180,1,-1,0,unknown,no
18772,30,admin.,single,secondary,no,457,no,no,cellular,27,apr,90,2,-1,0,unknown,no
18773,31,technician,married,secondary,no,1173,yes,no,cellular,14,jul,444,3,-1,0,unknown,yes
18774,35,admin.,married,secondary,no,304,no,no,cellular,18,mar,237,1,-1,0,unknown,yes
18775,37,self-employed,married,secondary,no,1549,yes,no,unknown,20,jun,161,7,-1,0,unknown,no
18776,41,services,married,secondary,no,1319,yes,no,cellular,11,may,305,1,-1,0,unknown,no
18777,78,retired,married,tertiary,no,1204,no,no,telephone,17,nov,135,1,-1,0,unknown,yes
18778,66,management,married,secondary,no,587,no,no,cellular,12,may,457,2,392,2,success,yes
18779,35,blue-collar,married,primary,no,2878,yes,no,cellular,18,nov,140,2,-1,0,unknown,no
18780,25,services,single,secondary,no,594,no,no,cellular,4,jun,89,2,-1,0,unknown,yes
18781,43,services,married,secondary,no,122,yes,no,cellular,5,may,355,2,-1,0,unknown,no
18782,40,self-employed,single,tertiary,no,1616,no,no,telephone,28,jul,1009,7,-1,0,unknown,yes
18783,54,admin.,married,secondary,no,0,yes,yes,cellular,23,jul,117,1,-1,0,unknown,no
18784,24,student,single,secondary,no,1250,no,no,cellular,25,mar,411,2,-1,0,unknown,yes
18785,56,admin.,married,primary,no,202,yes,no,unknown,9,may,178,2,-1,0,unknown,no
18786,30,admin.,single,secondary,no,585,no,yes,cellular,2,feb,7,6,-1,0,unknown,no
18787,36,technician,married,tertiary,no,376,no,no,cellular,16,sep,173,1,-1,0,unknown,yes
18788,55,retired,married,secondary,no,1431,no,yes,cellular,28,jan,107,1,-1,0,unknown,no
18789,38,management,single,tertiary,no,8669,yes,no,telephone,20,apr,5,3,150,6,failure,no
18790,34,housemaid,married,primary,no,2929,no,no,cellular,14,aug,518,2,-1,0,unknown,yes
18791,50,blue-collar,married,primary,no,106,no,no,cellular,12,aug,460,2,-1,0,unknown,no
18792,35,technician,married,secondary,no,0,yes,no,cellular,6,apr,139,1,-1,0,unknown,no
18793,45,technician,married,secondary,no,879,no,no,cellular,7,jul,621,2,-1,0,unknown,yes
18794,44,blue-collar,single,secondary,no,36,yes,no,unknown,8,may,712,1,-1,0,unknown,no
18795,28,management,single,tertiary,no,185,no,no,cellular,30,jan,651,2,-1,0,unknown,no
18796,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,1226,1,-1,0,unknown,yes
18797,74,retired,divorced,secondary,no,4079,NULL,no,cellular,19,oct,343,3,-1,0,unknown,yes
18798,32,services,married,secondary,no,144,yes,no,unknown,19,may,260,11,-1,0,unknown,no
18799,37,technician,single,secondary,no,-59,yes,no,cellular,22,jul,70,1,-1,0,unknown,no
18800,52,self-employed,married,tertiary,no,4012,no,no,cellular,31,aug,634,3,92,5,other,yes
18801,27,self-employed,single,tertiary,no,347,no,no,cellular,6,aug,385,4,-1,0,unknown,yes
18802,37,admin.,married,secondary,no,0,yes,no,cellular,2,jun,107,1,-1,0,unknown,yes
18803,56,retired,married,secondary,no,415,no,no,cellular,22,aug,158,2,-1,0,unknown,no
18804,42,management,married,tertiary,no,144,no,no,cellular,4,mar,148,1,87,4,failure,yes
18805,41,housemaid,married,primary,no,39,no,no,cellular,21,aug,299,4,-1,0,unknown,no
18806,38,admin.,married,tertiary,no,1988,no,no,cellular,2,jun,103,1,67,4,success,yes
18807,26,services,single,secondary,no,335,no,no,telephone,29,jan,393,2,-1,0,unknown,no
18808,32,technician,single,secondary,no,12,no,no,cellular,7,aug,173,2,-1,0,unknown,no
18809,33,blue-collar,single,primary,no,910,yes,no,cellular,20,apr,42,1,-1,0,unknown,no
18810,66,retired,married,unknown,no,2540,no,no,telephone,10,dec,441,2,156,1,other,yes
18811,36,management,single,tertiary,no,7506,yes,no,cellular,6,may,839,2,188,1,success,yes
18812,30,entrepreneur,married,secondary,no,12737,no,yes,cellular,19,nov,589,2,-1,0,unknown,yes
18813,60,retired,divorced,secondary,no,1091,no,no,cellular,30,jul,441,5,-1,0,unknown,yes
18814,41,technician,divorced,secondary,no,4047,yes,no,cellular,18,feb,343,1,-1,0,unknown,yes
18815,45,technician,married,secondary,no,1348,no,yes,cellular,1,apr,358,2,-1,0,unknown,yes
18816,40,technician,married,secondary,no,214,no,no,cellular,25,aug,59,6,-1,0,unknown,no
18817,37,unemployed,divorced,tertiary,no,1085,no,no,cellular,25,aug,146,4,-1,0,unknown,no
18818,45,services,married,secondary,no,0,no,no,unknown,4,jun,153,6,-1,0,unknown,no
18819,32,self-employed,single,tertiary,no,46,yes,no,cellular,14,jun,485,2,-1,0,unknown,yes
18820,30,management,married,tertiary,no,1235,yes,no,cellular,28,jul,104,3,-1,0,unknown,no
18821,59,management,married,tertiary,no,2764,no,no,cellular,18,feb,459,1,56,3,failure,no
18822,38,blue-collar,single,secondary,no,0,no,no,cellular,27,oct,297,1,75,3,failure,yes
18823,46,blue-collar,single,tertiary,no,283,no,no,cellular,7,apr,299,1,-1,0,unknown,yes
18824,51,technician,married,tertiary,no,1347,yes,yes,cellular,10,feb,160,1,243,1,failure,yes
18825,39,admin.,married,secondary,no,150,no,no,cellular,3,jun,296,4,-1,0,unknown,yes
18826,40,management,married,tertiary,no,10786,no,no,unknown,20,jun,111,3,-1,0,unknown,no
18827,51,unemployed,married,secondary,no,1416,no,no,cellular,9,sep,345,1,-1,0,unknown,yes
18828,80,retired,married,primary,no,2994,no,no,cellular,6,aug,320,1,-1,0,unknown,no
18829,28,services,single,secondary,no,168,no,no,cellular,1,jun,347,3,140,2,success,yes
18830,30,services,single,secondary,no,-100,yes,yes,cellular,15,may,292,1,-1,0,unknown,no
18831,24,blue-collar,single,secondary,yes,-203,yes,no,unknown,12,jun,465,3,-1,0,unknown,yes
18832,49,unemployed,married,primary,yes,11,yes,no,telephone,31,jul,166,8,-1,0,unknown,no
18833,34,technician,single,secondary,no,920,yes,no,cellular,29,oct,250,1,342,5,failure,no
18834,23,technician,single,secondary,no,356,yes,no,cellular,18,may,224,2,356,2,failure,no
18835,59,blue-collar,divorced,primary,no,1265,no,yes,cellular,7,jul,849,1,-1,0,unknown,yes
18836,31,management,single,tertiary,no,3340,no,no,cellular,15,sep,213,2,469,3,success,yes
18837,43,management,married,tertiary,no,839,no,no,cellular,22,jul,942,1,-1,0,unknown,yes
18838,31,blue-collar,single,primary,no,216,yes,no,unknown,21,may,565,1,-1,0,unknown,yes
18839,66,retired,divorced,unknown,no,53,no,no,cellular,12,jul,562,4,-1,0,unknown,yes
18840,31,admin.,single,secondary,no,430,yes,no,cellular,15,apr,103,2,-1,0,unknown,no
18841,31,blue-collar,single,secondary,no,4415,yes,no,unknown,2,jun,329,1,-1,0,unknown,no
18842,38,self-employed,married,secondary,no,173,no,no,cellular,18,aug,205,4,-1,0,unknown,no
18843,28,self-employed,single,tertiary,no,159,no,no,cellular,14,oct,246,2,420,2,other,yes
18844,39,management,married,primary,no,738,yes,yes,cellular,18,jul,215,3,-1,0,unknown,no
18845,49,blue-collar,married,primary,no,23,yes,no,unknown,23,may,247,1,-1,0,unknown,no
18846,52,admin.,divorced,secondary,no,48,no,yes,cellular,17,nov,591,1,-1,0,unknown,no
18847,43,services,married,secondary,no,43,yes,no,cellular,18,may,199,1,-1,0,unknown,no
18848,34,housemaid,married,tertiary,no,1265,yes,no,unknown,6,jun,397,3,-1,0,unknown,no
18849,32,management,single,tertiary,no,1966,no,no,cellular,18,aug,176,3,-1,0,unknown,no
18850,36,blue-collar,married,secondary,no,0,no,no,cellular,15,jul,794,1,-1,0,unknown,no
18851,37,management,single,tertiary,no,72,yes,yes,cellular,20,apr,885,5,150,7,failure,yes
18852,34,admin.,single,secondary,no,673,yes,no,cellular,29,jan,89,1,260,2,failure,no
18853,26,admin.,single,secondary,no,2509,no,no,cellular,19,feb,654,3,-1,0,unknown,yes
18854,33,blue-collar,married,secondary,no,19,yes,no,cellular,4,feb,56,1,271,1,other,no
18855,29,admin.,divorced,secondary,no,504,yes,no,cellular,7,may,203,1,-1,0,unknown,no
18856,32,blue-collar,married,secondary,no,225,yes,no,cellular,17,apr,574,1,150,1,failure,yes
18857,33,admin.,single,tertiary,no,146,no,no,cellular,22,oct,380,1,91,3,success,yes
18858,39,blue-collar,married,secondary,no,94,yes,yes,cellular,19,nov,181,1,-1,0,unknown,no
18859,49,management,married,tertiary,no,0,no,no,telephone,17,oct,223,1,-1,0,unknown,yes
18860,52,services,married,primary,no,911,no,no,unknown,20,jun,29,2,-1,0,unknown,no
18861,50,admin.,married,secondary,no,1138,yes,yes,cellular,31,jul,73,8,-1,0,unknown,no
18862,29,blue-collar,single,tertiary,no,455,no,no,cellular,22,oct,542,4,148,3,success,yes
18863,56,management,divorced,tertiary,no,382,no,no,cellular,19,nov,117,2,-1,0,unknown,no
18864,50,admin.,married,secondary,no,1575,no,no,cellular,17,nov,407,1,-1,0,unknown,no
18865,26,blue-collar,single,secondary,no,2669,yes,no,cellular,16,apr,242,1,-1,0,unknown,no
18866,36,blue-collar,married,primary,no,403,yes,no,unknown,4,jun,920,1,-1,0,unknown,yes
18867,44,management,married,tertiary,no,105,yes,no,unknown,6,may,1529,2,-1,0,unknown,no
18868,30,technician,single,secondary,no,-522,yes,yes,cellular,5,may,670,2,286,6,failure,yes
18869,33,technician,single,secondary,no,66,no,no,cellular,5,jun,157,2,-1,0,unknown,yes
18870,30,management,single,tertiary,no,536,no,no,cellular,2,jul,309,1,-1,0,unknown,yes
18871,56,unemployed,married,secondary,no,12,no,no,cellular,12,oct,511,3,187,1,failure,yes
18872,45,admin.,divorced,secondary,no,0,yes,no,cellular,17,nov,102,1,-1,0,unknown,no
18873,32,technician,married,secondary,no,560,no,no,cellular,6,aug,1044,4,-1,0,unknown,yes
18874,35,student,married,tertiary,no,387,yes,no,cellular,8,may,1024,3,347,3,failure,yes
18875,30,student,single,tertiary,no,2766,no,no,cellular,21,nov,834,1,-1,0,unknown,yes
18876,35,blue-collar,single,secondary,no,855,yes,no,cellular,12,may,549,1,300,1,success,yes
18877,45,management,divorced,tertiary,no,1,no,no,cellular,6,aug,490,2,-1,0,unknown,yes
18878,27,blue-collar,single,secondary,no,513,yes,yes,cellular,18,may,351,1,-1,0,unknown,yes
18879,34,blue-collar,married,secondary,no,113,yes,no,cellular,13,may,16,2,-1,0,unknown,no
18880,50,management,married,tertiary,no,67,no,yes,unknown,20,jun,156,3,-1,0,unknown,no
18881,46,admin.,married,secondary,no,659,yes,no,telephone,29,jul,1127,11,-1,0,unknown,yes
18882,31,self-employed,single,tertiary,no,91,no,no,unknown,23,may,206,1,-1,0,unknown,no
18883,28,admin.,divorced,secondary,no,-504,yes,yes,cellular,14,may,578,1,-1,0,unknown,yes
18884,22,self-employed,single,tertiary,no,780,no,no,cellular,17,mar,272,3,-1,0,unknown,yes
18885,38,admin.,divorced,secondary,no,19,yes,no,unknown,30,may,604,2,-1,0,unknown,yes
18886,35,blue-collar,married,secondary,no,149,yes,no,cellular,29,apr,507,3,349,1,other,yes
18887,59,blue-collar,married,primary,no,229,yes,yes,unknown,7,may,19,1,-1,0,unknown,no
18888,39,admin.,divorced,secondary,no,19,yes,no,cellular,2,jul,503,2,147,5,success,yes
18889,53,services,divorced,primary,no,778,yes,no,cellular,17,apr,221,2,-1,0,unknown,no
18890,52,admin.,divorced,secondary,no,361,no,yes,cellular,20,nov,147,1,-1,0,unknown,no
18891,20,student,single,secondary,no,215,no,no,cellular,24,nov,325,1,95,5,success,yes
18892,31,admin.,married,secondary,no,35,no,no,cellular,30,apr,615,1,-1,0,unknown,yes
18893,28,self-employed,single,tertiary,no,3290,no,no,cellular,5,jun,201,2,-1,0,unknown,yes
18894,42,management,married,tertiary,no,559,no,no,cellular,19,aug,88,1,-1,0,unknown,no
18895,29,technician,single,tertiary,no,615,yes,no,cellular,18,may,373,1,-1,0,unknown,yes
18896,26,blue-collar,single,secondary,no,428,no,yes,cellular,7,jul,575,1,-1,0,unknown,no
18897,46,technician,married,secondary,no,863,yes,no,cellular,3,feb,67,3,-1,0,unknown,no
18898,33,services,married,secondary,no,1697,no,no,cellular,3,nov,179,1,-1,0,unknown,yes
18899,31,blue-collar,single,secondary,no,54,yes,no,cellular,29,jun,401,1,-1,0,unknown,yes
18900,45,entrepreneur,married,secondary,no,781,no,yes,cellular,17,nov,652,2,126,2,failure,yes
18901,27,technician,single,tertiary,no,372,yes,yes,cellular,25,jul,728,2,-1,0,unknown,yes
18902,50,technician,divorced,secondary,no,396,no,no,unknown,20,jun,716,2,-1,0,unknown,yes
18903,38,blue-collar,married,unknown,no,0,yes,no,cellular,2,apr,477,2,267,1,failure,no
18904,29,technician,single,secondary,no,674,no,no,cellular,17,apr,170,5,-1,0,unknown,yes
18905,36,technician,married,tertiary,no,911,yes,yes,cellular,4,may,275,3,-1,0,unknown,no
18906,48,blue-collar,married,primary,no,783,no,yes,cellular,6,aug,90,2,-1,0,unknown,no
18907,37,blue-collar,married,secondary,no,168,yes,no,cellular,17,apr,266,2,-1,0,unknown,no
18908,24,student,single,secondary,no,139,no,no,cellular,9,sep,430,4,-1,0,unknown,yes
18909,56,retired,divorced,primary,no,48,yes,no,cellular,14,may,132,2,-1,0,unknown,no
18910,47,admin.,single,secondary,no,3957,yes,no,telephone,11,may,58,3,334,3,other,no
18911,49,technician,married,secondary,no,5244,no,no,cellular,25,aug,60,4,-1,0,unknown,no
18912,73,retired,divorced,primary,no,5028,no,no,cellular,4,dec,696,10,-1,0,unknown,yes
18913,32,blue-collar,married,primary,no,-6,yes,no,cellular,6,may,169,2,-1,0,unknown,no
18914,42,blue-collar,married,secondary,no,429,yes,no,cellular,18,may,110,1,370,1,failure,no
18915,31,admin.,single,secondary,no,387,yes,no,cellular,13,may,228,2,370,1,failure,no
18916,45,admin.,married,secondary,no,204,yes,no,cellular,3,jun,224,2,-1,0,unknown,yes
18917,55,retired,married,secondary,no,6690,no,no,cellular,30,apr,534,1,-1,0,unknown,no
18918,45,admin.,divorced,secondary,no,-176,no,yes,cellular,7,jul,574,1,-1,0,unknown,yes
18919,28,blue-collar,single,secondary,no,322,no,no,telephone,11,sep,240,2,95,3,other,yes
18920,47,self-employed,married,tertiary,no,0,no,no,telephone,21,nov,28,1,-1,0,unknown,no
18921,23,blue-collar,single,secondary,no,492,yes,no,unknown,4,jun,638,1,-1,0,unknown,yes
18922,26,student,single,secondary,no,4613,no,no,cellular,28,may,663,3,196,2,other,yes
18923,29,blue-collar,single,secondary,no,0,no,no,cellular,6,feb,437,2,-1,0,unknown,no
18924,20,student,single,secondary,no,215,no,no,cellular,24,feb,175,1,92,6,success,yes
18925,31,admin.,single,secondary,no,1129,yes,no,cellular,18,may,145,3,-1,0,unknown,no
18926,49,blue-collar,married,primary,no,361,yes,no,unknown,16,jun,513,2,-1,0,unknown,yes
18927,34,services,single,secondary,no,258,yes,no,unknown,4,jun,131,2,-1,0,unknown,no
18928,58,admin.,single,secondary,no,247,no,yes,unknown,20,jun,66,6,-1,0,unknown,no
18929,32,admin.,single,secondary,no,131,yes,no,cellular,21,dec,322,1,189,1,success,yes
18930,58,technician,single,secondary,no,382,no,no,cellular,13,aug,460,2,-1,0,unknown,no
18931,34,technician,married,secondary,no,0,no,no,cellular,28,aug,183,10,-1,0,unknown,no
18932,55,blue-collar,married,secondary,no,0,no,no,unknown,12,jun,614,2,-1,0,unknown,yes
18933,60,admin.,divorced,secondary,no,12039,no,no,telephone,8,apr,236,1,-1,0,unknown,yes
18934,40,technician,married,tertiary,no,84,no,no,cellular,28,aug,715,8,-1,0,unknown,no
18935,40,unemployed,married,secondary,no,1077,yes,yes,cellular,17,nov,148,2,-1,0,unknown,no
18936,37,technician,single,secondary,no,1211,yes,no,unknown,21,may,795,1,-1,0,unknown,yes
18937,53,admin.,divorced,secondary,no,-372,yes,no,unknown,26,may,104,1,-1,0,unknown,no
18938,52,blue-collar,married,primary,no,2396,yes,no,cellular,15,may,48,7,-1,0,unknown,no
18939,30,blue-collar,single,secondary,no,183,yes,no,cellular,18,jul,610,1,-1,0,unknown,yes
18940,52,services,married,unknown,no,337,yes,no,unknown,19,may,85,3,-1,0,unknown,no
18941,40,blue-collar,married,secondary,no,1023,yes,no,cellular,13,may,64,5,336,11,other,no
18942,75,retired,married,tertiary,no,6027,no,no,cellular,16,nov,1248,2,94,2,failure,yes
18943,38,technician,married,tertiary,no,202,no,no,cellular,5,aug,1311,2,-1,0,unknown,yes
18944,36,blue-collar,married,secondary,no,1790,yes,no,cellular,16,apr,386,2,-1,0,unknown,no
18945,32,management,married,tertiary,no,128,yes,no,cellular,28,jul,320,3,-1,0,unknown,no
18946,63,management,married,unknown,no,2352,no,no,telephone,4,may,475,7,-1,0,unknown,yes
18947,46,student,single,unknown,no,1527,no,no,cellular,8,sep,358,3,184,1,success,yes
18948,52,admin.,single,secondary,no,-528,yes,yes,cellular,1,jun,1144,2,-1,0,unknown,yes
18949,68,retired,married,secondary,no,19317,yes,no,cellular,4,aug,249,1,-1,0,unknown,yes
18950,39,management,married,tertiary,no,0,yes,no,cellular,5,may,811,2,-1,0,unknown,yes
18951,38,services,married,secondary,no,0,no,yes,cellular,16,jul,1473,6,-1,0,unknown,no
18952,34,management,single,tertiary,no,612,no,no,cellular,30,apr,192,1,-1,0,unknown,no
18953,53,management,married,tertiary,no,1356,yes,no,cellular,5,aug,397,2,93,2,failure,no
18954,35,technician,single,secondary,no,399,yes,no,cellular,13,may,496,2,345,3,failure,yes
18955,60,admin.,married,secondary,no,3735,no,no,cellular,22,sep,183,1,184,11,success,yes
18956,42,management,married,tertiary,no,72,yes,no,cellular,20,apr,124,2,348,3,failure,no
18957,50,self-employed,married,tertiary,no,202,yes,no,cellular,15,apr,107,1,148,4,failure,no
18958,30,unemployed,single,secondary,no,2424,no,no,cellular,12,nov,110,1,279,1,failure,yes
18959,31,admin.,single,secondary,no,131,yes,no,cellular,15,jun,151,1,-1,0,unknown,yes
18960,47,management,married,tertiary,no,0,no,no,unknown,5,jun,265,2,-1,0,unknown,no
18961,55,technician,divorced,secondary,yes,284,yes,no,cellular,7,aug,78,2,-1,0,unknown,no
18962,31,admin.,married,secondary,no,728,yes,yes,cellular,15,may,152,1,352,4,failure,no
18963,31,blue-collar,single,secondary,no,1205,yes,no,cellular,16,apr,462,1,328,2,other,no
18964,45,admin.,single,secondary,no,206,yes,no,unknown,5,may,193,1,-1,0,unknown,no
18965,41,technician,married,tertiary,no,231,no,no,cellular,26,aug,428,2,-1,0,unknown,yes
18966,45,unemployed,divorced,primary,yes,11,no,no,cellular,13,aug,489,5,-1,0,unknown,yes
18967,51,housemaid,married,primary,no,289,no,no,unknown,14,may,97,5,-1,0,unknown,no
18968,61,housemaid,married,primary,no,2580,no,no,cellular,16,sep,270,3,202,7,other,yes
18969,42,admin.,married,secondary,no,-1386,yes,yes,cellular,15,jul,56,4,-1,0,unknown,no
18970,49,management,married,tertiary,no,64,no,no,unknown,11,jun,586,1,-1,0,unknown,yes
