,id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,date
18951,19162,27,blue-collar,single,tertiary,False,644,False,False,cellular,2,Jun,657,1,182,1,success,True,2008-06-02
18952,19163,38,entrepreneur,married,secondary,False,680,True,False,unknown,19,May,144,2,-1,0,unknown,False,2008-05-19
18953,19164,31,self-employed,single,tertiary,False,1657,True,True,cellular,28,Jan,872,1,-1,0,unknown,True,2008-01-28
18954,19165,32,services,single,secondary,False,659,True,False,cellular,20,Apr,12,6,-1,0,unknown,False,2008-04-20
18955,19166,36,blue-collar,married,secondary,False,3935,True,True,unknown,27,May,220,6,-1,0,unknown,False,2008-05-27
18956,19167,38,admin.,single,unknown,False,446,False,False,unknown,13,May,386,1,-1,0,unknown,False,2008-05-13
18957,19168,47,management,married,tertiary,False,2306,False,False,telephone,6,Aug,239,4,-1,0,unknown,True,2008-08-06
18958,19169,36,management,married,tertiary,False,2161,False,False,cellular,8,Sep,708,2,183,5,success,True,2008-09-08
18959,19170,30,management,single,tertiary,False,199,False,True,cellular,28,Jul,131,7,-1,0,unknown,False,2008-07-28
18960,19171,37,management,married,tertiary,False,89,True,False,unknown,19,May,162,10,-1,0,unknown,False,2008-05-19
18961,19172,40,services,single,secondary,False,19343,True,False,cellular,21,Nov,13,4,179,4,failure,False,2008-11-21
18962,19173,49,blue-collar,divorced,secondary,True,259,False,False,unknown,16,May,283,2,-1,0,unknown,False,2008-05-16
18963,19174,28,blue-collar,single,tertiary,False,1984,True,False,cellular,4,May,32,2,14,1,failure,False,2008-05-04
18964,19175,33,management,divorced,tertiary,False,387,False,False,cellular,6,Feb,17,5,-1,0,unknown,False,2008-02-06
18965,19176,37,admin.,divorced,secondary,False,1533,True,False,cellular,21,Nov,555,4,-1,0,unknown,True,2008-11-21
18966,19177,31,services,single,secondary,False,-475,True,False,telephone,12,May,232,3,-1,0,unknown,False,2008-05-12
18967,19178,28,management,single,tertiary,False,385,False,True,cellular,9,Feb,79,4,193,7,failure,False,2008-02-09
18968,19179,53,blue-collar,married,primary,False,421,True,False,cellular,20,Nov,677,1,-1,0,unknown,True,2008-11-20
18969,19180,40,services,married,secondary,False,105,True,False,cellular,9,Jul,161,1,-1,0,unknown,False,2008-07-09
18970,19181,46,admin.,married,secondary,False,126,False,False,unknown,18,Jun,1255,1,-1,0,unknown,True,2008-06-18
18971,19182,35,management,married,tertiary,False,1133,True,False,cellular,3,Nov,102,1,-1,0,unknown,True,2008-11-03
18972,19183,37,management,single,tertiary,False,1730,False,False,cellular,19,Mar,167,1,-1,0,unknown,True,2008-03-19
18973,19184,49,technician,married,tertiary,False,80,False,False,cellular,17,Jul,123,1,-1,0,unknown,False,2008-07-17
18974,19185,34,housemaid,married,tertiary,False,11219,False,False,cellular,25,May,112,1,-1,0,unknown,False,2008-05-25
18975,19186,31,unemployed,single,primary,False,406,False,False,cellular,4,Feb,736,1,-1,0,unknown,True,2008-02-04
18976,19187,34,technician,single,secondary,False,1313,False,False,cellular,19,Apr,237,4,-1,0,unknown,False,2008-04-19
18977,19188,38,blue-collar,married,secondary,False,622,True,False,unknown,21,May,611,2,-1,0,unknown,True,2008-05-21
18978,19189,77,retired,married,secondary,False,2123,False,False,telephone,4,Feb,141,4,-1,0,unknown,False,2008-02-04
18979,19190,55,blue-collar,married,secondary,False,3917,True,False,cellular,18,May,565,1,-1,0,unknown,True,2008-05-18
18980,19191,35,management,married,tertiary,False,520,True,False,cellular,4,May,458,3,17,5,failure,True,2008-05-04
18981,19192,34,admin.,married,secondary,False,0,True,False,cellular,9,Feb,30,4,-1,0,unknown,False,2008-02-09
18982,19193,35,management,married,tertiary,False,2957,True,True,cellular,8,Aug,733,3,-1,0,unknown,True,2008-08-08
18983,19194,41,services,married,secondary,False,0,True,True,cellular,4,Jun,352,2,122,2,failure,True,2008-06-04
18984,19195,40,self-employed,married,secondary,False,0,False,False,unknown,19,Jun,61,1,-1,0,unknown,False,2008-06-19
18985,19196,43,admin.,single,secondary,False,35,False,False,telephone,9,Nov,208,1,-1,0,unknown,False,2008-11-09
18986,19197,45,management,married,tertiary,False,96,True,False,cellular,16,Jul,202,1,-1,0,unknown,False,2008-07-16
18987,19198,46,services,married,primary,False,116,True,False,cellular,18,May,267,4,341,3,failure,False,2008-05-18
18988,19199,28,services,single,secondary,False,5090,True,False,unknown,6,May,1297,3,-1,0,unknown,True,2008-05-06
18989,19200,31,management,married,tertiary,False,596,False,False,cellular,12,Aug,192,4,-1,0,unknown,False,2008-08-12
18990,19201,67,admin.,married,primary,False,1093,False,False,telephone,8,Jul,64,3,-1,0,unknown,False,2008-07-08
18991,19202,36,technician,married,primary,False,1653,True,True,unknown,27,May,336,10,-1,0,unknown,False,2008-05-27
18992,19203,29,blue-collar,married,secondary,False,940,True,True,cellular,15,May,382,1,-1,0,unknown,True,2008-05-15
18993,19204,59,admin.,single,secondary,False,2166,True,True,cellular,7,May,574,1,-1,0,unknown,True,2008-05-07
18994,19205,51,management,married,tertiary,False,2635,False,False,cellular,1,Sep,181,1,98,2,failure,True,2008-09-01
18995,19206,37,unemployed,married,tertiary,False,1236,False,False,cellular,29,Jul,300,2,-1,0,unknown,False,2008-07-29
18996,19207,41,services,divorced,secondary,False,840,True,False,cellular,2,Feb,938,1,-1,0,unknown,True,2008-02-02
18997,19208,48,blue-collar,divorced,secondary,False,501,True,False,cellular,15,May,12,5,-1,0,unknown,False,2008-05-15
18998,19209,38,blue-collar,single,tertiary,False,172,True,False,cellular,1,Apr,1176,1,-1,0,unknown,True,2008-04-01
18999,19210,49,technician,married,primary,False,486,False,False,telephone,7,Jul,229,5,-1,0,unknown,False,2008-07-07
19000,19211,24,student,single,tertiary,False,235,False,False,cellular,9,Feb,98,1,92,1,success,True,2008-02-09
19001,19212,37,management,married,tertiary,False,3737,False,False,cellular,7,Jul,224,1,-1,0,unknown,True,2008-07-07
19002,19213,22,student,single,secondary,False,2162,False,False,telephone,2,Feb,168,1,-1,0,unknown,False,2008-02-02
19003,19214,34,services,married,secondary,False,2918,False,True,cellular,4,Jun,246,1,196,2,success,True,2008-06-04
19004,19215,30,technician,single,secondary,False,-232,False,True,cellular,7,Aug,118,2,-1,0,unknown,False,2008-08-07
19005,19216,48,housemaid,single,secondary,False,1042,False,False,telephone,18,Nov,129,2,-1,0,unknown,False,2008-11-18
19006,19217,34,management,married,tertiary,False,0,False,False,cellular,29,Aug,120,2,-1,0,unknown,False,2008-08-29
19007,19218,57,management,married,tertiary,False,1410,True,False,cellular,10,Jul,185,1,-1,0,unknown,False,2008-07-10
19008,19219,46,management,married,primary,False,3229,True,False,cellular,20,Apr,1550,1,-1,0,unknown,True,2008-04-20
19009,19220,49,blue-collar,divorced,primary,False,0,True,False,cellular,29,Jul,468,2,-1,0,unknown,False,2008-07-29
19010,19221,33,management,married,tertiary,False,0,True,False,cellular,9,Jul,310,1,-1,0,unknown,False,2008-07-09
19011,19222,37,blue-collar,single,secondary,False,847,False,False,unknown,20,Jun,54,1,-1,0,unknown,False,2008-06-20
19012,19223,27,student,single,tertiary,False,5169,True,False,cellular,3,Sep,431,1,466,3,success,True,2008-09-03
19013,19224,32,management,single,tertiary,False,2536,True,False,cellular,26,Aug,958,6,-1,0,unknown,True,2008-08-26
19014,19225,41,services,divorced,secondary,False,840,True,False,cellular,2,Feb,938,1,-1,0,unknown,True,2008-02-02
19015,19226,46,admin.,married,secondary,False,126,False,False,unknown,18,Jun,1255,1,-1,0,unknown,True,2008-06-18
19016,19227,32,blue-collar,married,primary,False,494,True,False,unknown,26,May,252,2,-1,0,unknown,False,2008-05-26
19017,19228,53,technician,married,secondary,False,10185,False,False,cellular,23,Mar,115,1,-1,0,unknown,True,2008-03-23
19018,19229,27,services,single,secondary,False,353,True,False,cellular,15,May,663,1,-1,0,unknown,True,2008-05-15
19019,19230,45,unknown,married,primary,False,44,False,False,unknown,11,Jun,81,1,-1,0,unknown,False,2008-06-11
19020,19231,38,management,married,tertiary,False,630,False,False,cellular,2,Sep,362,1,388,3,other,True,2008-09-02
19021,19232,47,technician,single,secondary,False,736,False,False,cellular,29,Jul,212,2,-1,0,unknown,False,2008-07-29
19022,19233,30,management,single,tertiary,False,3779,False,False,cellular,13,Apr,1093,1,-1,0,unknown,True,2008-04-13
19023,19234,45,management,married,tertiary,False,210,True,False,cellular,21,Jul,623,1,-1,0,unknown,False,2008-07-21
19024,19235,58,housemaid,divorced,secondary,False,0,False,False,cellular,2,Jul,478,2,-1,0,unknown,True,2008-07-02
19025,19236,52,unemployed,married,secondary,False,1416,False,False,cellular,13,Sep,218,3,187,3,success,True,2008-09-13
19026,19237,38,blue-collar,married,primary,False,178,True,False,unknown,20,May,245,1,-1,0,unknown,False,2008-05-20
19027,19238,32,management,single,tertiary,False,974,True,False,unknown,3,Jun,228,1,-1,0,unknown,False,2008-06-03
19028,19239,47,management,married,tertiary,False,0,False,False,cellular,27,Oct,508,1,-1,0,unknown,True,2008-10-27
19029,19240,31,technician,divorced,secondary,False,304,False,False,cellular,2,Feb,133,2,-1,0,unknown,False,2008-02-02
19030,19241,32,management,single,tertiary,False,9317,False,False,cellular,2,Nov,92,3,-1,0,unknown,False,2008-11-02
19031,19242,35,entrepreneur,married,secondary,False,1309,True,False,cellular,18,Nov,73,3,-1,0,unknown,False,2008-11-18
19032,19243,32,blue-collar,single,secondary,False,567,True,False,cellular,7,May,275,2,342,4,other,False,2008-05-07
19033,19244,44,housemaid,married,primary,False,-156,False,True,cellular,30,Jul,1211,2,-1,0,unknown,True,2008-07-30
19034,19245,36,blue-collar,married,secondary,False,1165,False,False,unknown,13,May,1001,4,-1,0,unknown,True,2008-05-13
19035,19246,55,admin.,married,secondary,False,1662,False,False,cellular,4,Jun,94,2,-1,0,unknown,True,2008-06-04
19036,19247,33,services,married,secondary,False,386,False,False,cellular,12,Nov,253,1,92,4,failure,True,2008-11-12
19037,19248,35,management,single,tertiary,False,992,False,True,cellular,1,Sep,238,1,-1,0,unknown,True,2008-09-01
19038,19249,46,services,married,secondary,False,273,False,False,cellular,22,Aug,565,2,-1,0,unknown,True,2008-08-22
19039,19250,55,technician,divorced,secondary,False,3450,False,False,cellular,10,Feb,169,1,183,1,failure,True,2008-02-10
19040,19251,31,management,married,tertiary,False,676,False,False,cellular,7,Aug,1182,1,-1,0,unknown,True,2008-08-07
19041,19252,56,management,married,tertiary,False,3120,True,False,cellular,7,Aug,666,2,-1,0,unknown,False,2008-08-07
19042,19253,36,blue-collar,married,secondary,False,1790,True,False,cellular,16,Apr,386,2,-1,0,unknown,False,2008-04-16
19043,19254,30,admin.,single,secondary,False,313,True,False,cellular,4,Feb,1121,2,-1,0,unknown,True,2008-02-04
19044,19255,48,blue-collar,married,primary,False,1203,False,False,cellular,6,Aug,61,5,-1,0,unknown,False,2008-08-06
19045,19256,47,admin.,single,primary,False,683,False,False,cellular,20,Nov,101,1,-1,0,unknown,False,2008-11-20
19046,19257,34,technician,married,tertiary,False,23076,False,False,cellular,26,May,243,2,35,6,other,True,2008-05-26
19047,19258,38,admin.,divorced,secondary,False,19,True,False,cellular,5,Feb,1130,3,251,2,success,True,2008-02-05
19048,19259,35,management,single,tertiary,False,-292,True,False,cellular,18,May,166,2,272,6,failure,False,2008-05-18
19049,19260,31,management,married,tertiary,False,792,False,False,cellular,20,Aug,763,14,-1,0,unknown,True,2008-08-20
19050,19261,31,technician,married,tertiary,False,636,True,False,cellular,4,May,352,4,-1,0,unknown,True,2008-05-04
19051,19262,33,admin.,single,tertiary,False,867,True,False,cellular,14,Apr,247,1,-1,0,unknown,False,2008-04-14
19052,19263,33,blue-collar,single,secondary,False,329,False,False,cellular,6,Sep,224,1,145,2,other,True,2008-09-06
19053,19264,56,management,married,unknown,False,4623,False,False,cellular,25,Feb,305,1,192,1,success,True,2008-02-25
19054,19265,31,technician,married,secondary,False,2420,True,False,cellular,19,Nov,166,1,-1,0,unknown,False,2008-11-19
19055,19266,42,management,married,tertiary,False,254,False,False,cellular,9,Dec,288,7,183,4,success,True,2008-12-09
19056,19267,55,retired,married,tertiary,False,357,True,False,cellular,30,Apr,878,1,-1,0,unknown,False,2008-04-30
19057,19268,51,management,married,tertiary,False,0,True,True,cellular,19,Aug,263,1,84,1,other,False,2008-08-19
19058,19269,29,self-employed,single,tertiary,False,162,False,True,cellular,25,Jul,324,1,-1,0,unknown,False,2008-07-25
19059,19270,54,technician,divorced,secondary,False,136,False,True,cellular,10,Jul,151,4,-1,0,unknown,False,2008-07-10
19060,19271,51,services,married,secondary,False,7,True,False,cellular,31,Jul,8,30,-1,0,unknown,False,2008-07-31
19061,19272,29,blue-collar,married,secondary,False,-312,True,True,cellular,14,May,130,2,-1,0,unknown,False,2008-05-14
19062,19273,61,self-employed,divorced,tertiary,False,6,True,False,cellular,13,Oct,210,1,182,2,success,True,2008-10-13
19063,19274,21,student,single,secondary,False,71,False,False,cellular,13,Jan,169,2,-1,0,unknown,True,2008-01-13
19064,19275,44,admin.,single,secondary,False,733,True,False,cellular,4,Dec,360,2,105,5,success,True,2008-12-04
19065,19276,55,technician,married,secondary,False,264,True,True,cellular,31,Jul,1150,5,-1,0,unknown,True,2008-07-31
19066,19277,58,admin.,married,primary,False,879,True,False,unknown,16,May,242,7,-1,0,unknown,False,2008-05-16
19067,19278,51,management,married,secondary,False,441,True,False,cellular,7,May,189,2,167,2,other,False,2008-05-07
19068,19279,29,unemployed,single,tertiary,False,1311,False,False,cellular,28,Aug,622,1,-1,0,unknown,True,2008-08-28
19069,19280,51,admin.,married,secondary,False,4178,True,False,unknown,30,May,556,1,-1,0,unknown,False,2008-05-30
19070,19281,44,technician,married,tertiary,False,717,False,False,cellular,3,Jun,150,2,-1,0,unknown,False,2008-06-03
19071,19282,50,blue-collar,married,primary,False,4108,True,False,cellular,7,Aug,526,2,-1,0,unknown,True,2008-08-07
19072,19283,30,technician,married,tertiary,False,2166,False,False,cellular,12,Jan,316,2,-1,0,unknown,True,2008-01-12
19073,19284,55,management,married,tertiary,False,568,False,False,cellular,12,Aug,940,10,-1,0,unknown,True,2008-08-12
19074,19285,43,entrepreneur,married,secondary,False,104,True,False,cellular,18,Jul,635,3,-1,0,unknown,True,2008-07-18
19075,19286,38,management,single,tertiary,False,2117,False,False,cellular,14,Aug,81,2,-1,0,unknown,False,2008-08-14
19076,19287,59,retired,divorced,secondary,False,1026,False,False,unknown,5,Nov,669,1,-1,0,unknown,True,2008-11-05
19077,19288,45,blue-collar,married,secondary,False,640,True,False,cellular,4,May,447,1,-1,0,unknown,True,2008-05-04
19078,19289,43,blue-collar,married,secondary,False,1025,True,False,cellular,2,Jun,106,1,-1,0,unknown,False,2008-06-02
19079,19290,51,admin.,divorced,secondary,False,228,True,False,unknown,6,May,136,1,-1,0,unknown,False,2008-05-06
19080,19291,27,blue-collar,single,secondary,False,137,False,True,cellular,25,Jul,359,1,-1,0,unknown,False,2008-07-25
19081,19292,34,admin.,married,secondary,False,124,True,False,telephone,14,May,604,4,366,2,other,True,2008-05-14
19082,19293,45,blue-collar,married,primary,False,360,False,False,unknown,20,Jun,98,2,-1,0,unknown,False,2008-06-20
19083,19294,32,technician,single,tertiary,False,1246,True,False,cellular,4,Feb,192,2,-1,0,unknown,True,2008-02-04
19084,19295,31,admin.,single,tertiary,False,355,True,False,cellular,12,May,609,1,-1,0,unknown,True,2008-05-12
19085,19296,57,retired,married,secondary,False,519,True,False,unknown,3,Jun,393,3,-1,0,unknown,False,2008-06-03
19086,19297,48,unemployed,divorced,secondary,False,201,False,False,cellular,11,Aug,140,1,-1,0,unknown,True,2008-08-11
19087,19298,35,technician,single,tertiary,False,1880,False,False,cellular,20,May,154,1,-1,0,unknown,True,2008-05-20
19088,19299,38,housemaid,married,primary,False,196,False,False,cellular,30,Apr,574,1,-1,0,unknown,True,2008-04-30
19089,19300,28,technician,single,secondary,False,598,True,False,cellular,2,Mar,177,1,288,2,failure,True,2008-03-02
19090,19301,45,admin.,single,secondary,False,-11,True,False,cellular,5,May,247,1,-1,0,unknown,False,2008-05-05
19091,19302,50,management,married,tertiary,False,400,False,False,cellular,13,Aug,343,2,-1,0,unknown,False,2008-08-13
19092,19303,33,admin.,married,tertiary,False,69,False,True,cellular,4,May,77,2,-1,0,unknown,False,2008-05-04
19093,19304,46,blue-collar,married,secondary,False,781,False,False,unknown,13,May,152,1,-1,0,unknown,False,2008-05-13
19094,19305,50,technician,married,tertiary,False,3117,False,False,cellular,20,Nov,44,2,164,1,failure,False,2008-11-20
19095,19306,22,management,single,tertiary,False,104,False,True,cellular,18,Oct,509,1,185,3,success,True,2008-10-18
19096,19307,48,blue-collar,married,primary,False,1203,False,False,cellular,6,Aug,61,5,-1,0,unknown,False,2008-08-06
