id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,date
10272,31,services,single,secondary,False,-45,False,False,unknown,7,May,246,2,-1,0,unknown,False,2024-05-07
10273,35,technician,married,secondary,False,410,True,False,cellular,20,Nov,67,2,-1,0,unknown,False,2024-11-20
10274,42,blue-collar,married,primary,False,-97,True,False,cellular,3,Feb,216,4,271,5,failure,False,2024-02-03
10275,55,self-employed,married,secondary,False,12159,True,False,cellular,20,Nov,142,2,174,2,failure,False,2024-11-20
10276,33,blue-collar,married,secondary,False,395,True,False,unknown,2,Jun,122,1,-1,0,unknown,False,2024-06-02
10277,31,technician,single,tertiary,False,969,False,False,cellular,15,Jun,95,1,-1,0,unknown,False,2024-06-15
10278,30,technician,single,secondary,False,86,False,False,unknown,20,Aug,45,1,-1,0,unknown,False,2024-08-20
10279,30,blue-collar,single,primary,False,395,False,False,cellular,21,Nov,429,1,-1,0,unknown,False,2024-11-21
10280,37,blue-collar,married,secondary,False,0,True,False,cellular,2,Apr,473,1,-1,0,unknown,False,2024-04-02
10281,30,technician,single,tertiary,False,0,False,False,cellular,22,Aug,34,2,-1,0,unknown,False,2024-08-22
10282,47,admin.,married,secondary,False,829,True,True,unknown,14,May,339,1,-1,0,unknown,False,2024-05-14
10283,41,technician,married,tertiary,False,-15,True,False,cellular,6,May,33,1,-1,0,unknown,False,2024-05-06
10284,44,technician,married,secondary,False,135,True,False,cellular,8,May,262,3,-1,0,unknown,False,2024-05-08
10285,59,management,married,tertiary,False,1585,False,False,telephone,28,Aug,91,5,-1,0,unknown,False,2024-08-28
10286,29,technician,married,secondary,False,-910,True,False,cellular,21,Jul,260,1,-1,0,unknown,False,2024-07-21
10287,51,services,married,primary,False,8806,True,False,unknown,19,May,131,1,-1,0,unknown,False,2024-05-19
10288,32,blue-collar,married,secondary,False,43,True,False,unknown,21,May,173,2,-1,0,unknown,False,2024-05-21
10289,36,blue-collar,married,secondary,False,136,True,False,unknown,4,Jun,38,2,-1,0,unknown,False,2024-06-04
10290,30,management,married,tertiary,False,1195,False,False,cellular,18,Jul,146,2,-1,0,unknown,False,2024-07-18
10291,34,housemaid,married,tertiary,False,11219,False,False,cellular,25,May,112,1,-1,0,unknown,False,2024-05-25
10292,42,blue-collar,married,primary,False,2003,True,False,cellular,17,Apr,177,3,-1,0,unknown,False,2024-04-17
10293,37,technician,married,secondary,False,494,True,False,cellular,2,Feb,247,2,269,3,failure,False,2024-02-02
10294,42,blue-collar,single,secondary,False,419,False,False,cellular,7,Jul,88,3,-1,0,unknown,False,2024-07-07
10295,31,services,married,unknown,False,-82,True,False,cellular,31,Jul,543,31,-1,0,unknown,False,2024-07-31
10296,34,admin.,single,tertiary,False,64,True,False,cellular,28,Jul,76,2,-1,0,unknown,False,2024-07-28
10297,32,self-employed,married,tertiary,False,14522,False,False,cellular,21,Nov,221,7,-1,0,unknown,False,2024-11-21
10298,46,technician,divorced,secondary,False,3455,True,False,unknown,14,May,566,2,-1,0,unknown,False,2024-05-14
10299,32,blue-collar,married,primary,False,1076,True,False,unknown,19,May,67,1,-1,0,unknown,False,2024-05-19
10300,37,admin.,single,secondary,False,-261,False,True,cellular,10,Jul,259,1,-1,0,unknown,False,2024-07-10
10301,39,management,married,tertiary,False,309,False,False,cellular,26,Aug,94,14,-1,0,unknown,False,2024-08-26
10302,37,management,single,secondary,False,655,False,True,cellular,4,Feb,258,6,-1,0,unknown,False,2024-02-04
10303,32,self-employed,married,tertiary,False,102,False,False,cellular,22,Aug,398,5,-1,0,unknown,False,2024-08-22
10304,41,blue-collar,married,secondary,False,213,True,False,unknown,8,May,10,2,-1,0,unknown,False,2024-05-08
10305,50,self-employed,married,tertiary,False,202,True,False,cellular,15,Apr,107,1,148,4,failure,False,2024-04-15
10306,57,management,married,unknown,False,0,False,False,cellular,30,Sep,585,1,-1,0,unknown,False,2024-09-30
10307,37,admin.,single,secondary,False,22,True,False,cellular,7,May,28,2,289,5,failure,False,2024-05-07
10308,56,entrepreneur,divorced,secondary,False,179,False,False,cellular,14,Aug,47,2,-1,0,unknown,False,2024-08-14
10309,37,unemployed,married,secondary,False,4769,False,False,cellular,29,Jan,124,1,-1,0,unknown,False,2024-01-29
10310,32,blue-collar,married,primary,False,-6,True,False,cellular,6,May,169,2,-1,0,unknown,False,2024-05-06
10311,30,management,single,tertiary,False,19358,False,False,cellular,19,Nov,258,2,-1,0,unknown,False,2024-11-19
10312,27,blue-collar,single,secondary,False,5563,True,False,unknown,30,May,435,2,-1,0,unknown,False,2024-05-30
10313,36,management,married,tertiary,False,6641,False,False,cellular,30,Jul,105,4,-1,0,unknown,False,2024-07-30
10314,34,management,single,tertiary,False,747,False,False,cellular,31,Aug,72,2,98,1,failure,False,2024-08-31
10315,53,services,married,primary,False,49,False,False,unknown,28,May,152,1,-1,0,unknown,False,2024-05-28
10316,58,management,married,tertiary,False,287,True,False,cellular,21,Aug,676,8,-1,0,unknown,False,2024-08-21
10317,31,admin.,single,secondary,False,437,True,True,unknown,4,Jun,173,14,-1,0,unknown,False,2024-06-04
10318,38,services,married,secondary,False,1313,False,False,unknown,17,Jun,33,2,-1,0,unknown,False,2024-06-17
10319,32,management,single,tertiary,False,597,False,True,cellular,24,Jul,869,1,-1,0,unknown,False,2024-07-24
10320,31,services,married,secondary,False,418,True,True,cellular,9,Jul,219,1,-1,0,unknown,False,2024-07-09
10321,59,admin.,divorced,secondary,False,-41,True,True,unknown,20,May,171,1,-1,0,unknown,False,2024-05-20
10322,41,blue-collar,married,primary,False,449,True,False,cellular,20,Apr,10,6,-1,0,unknown,False,2024-04-20
10323,33,technician,married,secondary,False,3572,True,False,cellular,18,Nov,85,2,-1,0,unknown,False,2024-11-18
10324,52,management,married,tertiary,False,2428,True,False,cellular,21,Nov,294,1,116,3,failure,False,2024-11-21
10325,36,entrepreneur,married,primary,False,177,True,False,unknown,12,May,63,5,-1,0,unknown,False,2024-05-12
10326,37,management,married,secondary,False,80,False,False,cellular,27,Aug,155,3,-1,0,unknown,False,2024-08-27
10327,39,services,single,secondary,False,1048,True,False,cellular,14,May,149,1,-1,0,unknown,False,2024-05-14
10328,36,management,married,tertiary,False,3874,False,False,cellular,25,Aug,425,6,-1,0,unknown,False,2024-08-25
10329,30,management,married,tertiary,False,5381,False,False,cellular,17,Nov,375,1,-1,0,unknown,False,2024-11-17
10330,32,management,single,tertiary,False,17,False,False,cellular,22,Aug,72,4,-1,0,unknown,False,2024-08-22
10331,47,blue-collar,married,primary,False,4040,False,False,cellular,11,Aug,53,5,-1,0,unknown,False,2024-08-11
10332,38,management,single,tertiary,False,427,True,False,cellular,6,May,17,3,169,2,failure,False,2024-05-06
10333,51,management,married,tertiary,False,385,False,False,cellular,11,Aug,39,2,-1,0,unknown,False,2024-08-11
10334,27,services,single,secondary,False,266,False,True,cellular,7,Jul,232,1,-1,0,unknown,False,2024-07-07
10335,58,retired,single,tertiary,False,1411,True,False,cellular,13,May,425,2,-1,0,unknown,False,2024-05-13
10336,56,management,married,primary,False,7747,False,False,unknown,5,Jun,103,2,-1,0,unknown,False,2024-06-05
10337,40,blue-collar,married,primary,False,2129,True,False,cellular,20,Apr,1156,3,-1,0,unknown,False,2024-04-20
10338,47,entrepreneur,married,secondary,False,318,False,False,cellular,4,Aug,299,2,-1,0,unknown,False,2024-08-04
10339,23,blue-collar,single,secondary,False,105,True,False,unknown,16,May,498,2,-1,0,unknown,False,2024-05-16
10340,46,blue-collar,married,secondary,False,2603,True,True,cellular,11,May,50,3,277,2,failure,False,2024-05-11
10341,57,services,married,primary,False,443,False,False,telephone,17,Jul,167,1,-1,0,unknown,False,2024-07-17
10342,40,services,married,secondary,False,-116,True,False,unknown,29,May,176,3,-1,0,unknown,False,2024-05-29
10343,30,admin.,married,tertiary,False,285,False,False,cellular,5,Feb,693,2,-1,0,unknown,False,2024-02-05
10344,58,retired,married,primary,False,5092,False,False,unknown,11,Jun,199,6,-1,0,unknown,False,2024-06-11
10345,36,blue-collar,divorced,secondary,False,719,True,False,unknown,13,May,1052,1,-1,0,unknown,False,2024-05-13
10346,37,blue-collar,married,primary,False,0,True,False,unknown,26,May,24,1,-1,0,unknown,False,2024-05-26
10347,51,blue-collar,married,primary,False,2095,True,True,cellular,2,Feb,438,4,-1,0,unknown,False,2024-02-02
10348,30,blue-collar,single,secondary,False,-390,True,False,cellular,5,May,275,1,-1,0,unknown,False,2024-05-05
10349,39,technician,married,tertiary,False,108,False,False,cellular,28,May,589,3,28,2,other,False,2024-05-28
10350,33,blue-collar,married,secondary,False,1134,True,False,unknown,23,May,304,2,-1,0,unknown,False,2024-05-23
10351,60,blue-collar,married,primary,False,228,True,False,unknown,28,May,249,11,-1,0,unknown,False,2024-05-28
10352,29,self-employed,married,tertiary,False,1,False,False,cellular,18,Jul,167,3,-1,0,unknown,False,2024-07-18
10353,31,admin.,married,secondary,False,0,True,True,cellular,18,Nov,79,3,-1,0,unknown,False,2024-11-18
10354,52,management,married,tertiary,False,1453,False,False,telephone,29,Jul,254,21,-1,0,unknown,False,2024-07-29
10355,30,admin.,single,secondary,False,28,False,False,unknown,20,Aug,107,1,-1,0,unknown,False,2024-08-20
10356,47,blue-collar,married,secondary,False,1388,True,False,cellular,17,Apr,119,2,-1,0,unknown,False,2024-04-17
10357,46,management,divorced,tertiary,False,0,False,True,cellular,29,Aug,38,6,-1,0,unknown,False,2024-08-29
10358,31,technician,married,tertiary,False,0,False,False,cellular,29,Aug,70,2,-1,0,unknown,False,2024-08-29
10359,29,blue-collar,married,secondary,False,15,False,False,cellular,3,Jun,136,1,-1,0,unknown,False,2024-06-03
10360,34,services,married,secondary,False,22,True,False,unknown,6,May,344,1,-1,0,unknown,False,2024-05-06
10361,44,services,married,secondary,False,983,False,False,cellular,28,Jan,123,1,-1,0,unknown,False,2024-01-28
10362,60,blue-collar,married,secondary,False,2879,True,False,cellular,5,Aug,122,1,-1,0,unknown,False,2024-08-05
10363,51,services,married,primary,False,-553,True,False,unknown,4,Jun,149,8,-1,0,unknown,False,2024-06-04
10364,31,housemaid,single,tertiary,False,596,False,False,telephone,28,Jan,30,1,-1,0,unknown,False,2024-01-28
10365,33,blue-collar,married,secondary,False,1402,False,False,cellular,20,Nov,63,5,-1,0,unknown,False,2024-11-20
10366,53,admin.,divorced,secondary,False,223,True,True,cellular,22,Jul,534,1,-1,0,unknown,False,2024-07-22
10367,45,admin.,married,secondary,False,46,True,False,cellular,5,May,234,1,-1,0,unknown,False,2024-05-05
10368,51,management,married,tertiary,False,0,True,True,unknown,29,May,410,5,-1,0,unknown,False,2024-05-29
10369,30,management,single,tertiary,False,1636,False,False,unknown,6,Jun,301,2,-1,0,unknown,False,2024-06-06
10370,58,blue-collar,married,primary,False,96,False,False,unknown,16,Jun,76,3,-1,0,unknown,False,2024-06-16
10371,26,blue-collar,single,primary,False,-295,True,False,cellular,6,May,138,1,-1,0,unknown,False,2024-05-06
10372,37,services,married,secondary,False,1,False,False,unknown,15,May,395,2,-1,0,unknown,False,2024-05-15
10373,47,management,married,tertiary,False,60,False,False,unknown,2,Jun,282,7,-1,0,unknown,False,2024-06-02
10374,28,management,married,tertiary,True,84,False,True,cellular,28,Jul,48,21,-1,0,unknown,False,2024-07-28
10375,28,blue-collar,married,secondary,False,4287,False,False,cellular,30,Apr,171,1,-1,0,unknown,False,2024-04-30
10376,43,management,divorced,tertiary,False,1,True,True,unknown,2,Jun,28,8,-1,0,unknown,False,2024-06-02
10377,43,services,married,secondary,False,192,True,True,unknown,30,May,273,2,-1,0,unknown,False,2024-05-30
10378,57,management,married,tertiary,False,1172,True,False,cellular,20,Nov,72,1,-1,0,unknown,False,2024-11-20
10379,34,entrepreneur,married,tertiary,False,105,True,False,unknown,28,May,249,2,-1,0,unknown,False,2024-05-28
10380,36,admin.,divorced,tertiary,False,4708,False,False,cellular,15,Jun,104,1,-1,0,unknown,False,2024-06-15
10381,32,technician,single,secondary,False,-1,True,False,cellular,12,May,37,1,-1,0,unknown,False,2024-05-12
10382,46,management,married,unknown,False,802,True,False,telephone,25,Jul,417,1,-1,0,unknown,False,2024-07-25
10383,36,technician,married,secondary,False,22,False,False,unknown,6,Jun,464,1,-1,0,unknown,False,2024-06-06
10384,33,management,married,tertiary,False,3301,True,False,cellular,2,Nov,131,2,171,2,failure,False,2024-11-02
10385,48,blue-collar,married,primary,False,2227,False,False,cellular,18,Aug,98,12,-1,0,unknown,False,2024-08-18
10386,58,entrepreneur,married,secondary,False,2,False,False,unknown,16,Jun,684,1,-1,0,unknown,False,2024-06-16
10387,56,housemaid,married,primary,False,445,False,False,cellular,21,Nov,13,6,-1,0,unknown,False,2024-11-21
10388,53,management,married,tertiary,False,241,True,False,cellular,19,Nov,137,1,-1,0,unknown,False,2024-11-19
10389,41,blue-collar,married,secondary,False,429,True,False,unknown,13,May,244,1,-1,0,unknown,False,2024-05-13
10390,35,admin.,married,secondary,False,11,True,False,cellular,23,Jul,103,4,-1,0,unknown,False,2024-07-23
10391,31,management,married,tertiary,False,50,False,False,cellular,19,Aug,37,5,-1,0,unknown,False,2024-08-19
10392,51,admin.,divorced,secondary,False,2195,True,False,unknown,13,May,59,1,-1,0,unknown,False,2024-05-13
10393,40,technician,married,secondary,False,1270,False,False,cellular,17,Apr,342,2,-1,0,unknown,False,2024-04-17
10394,40,technician,divorced,secondary,False,2394,False,False,unknown,9,Jun,75,4,-1,0,unknown,False,2024-06-09
10395,44,services,married,secondary,False,3536,False,False,cellular,31,Jul,106,6,-1,0,unknown,False,2024-07-31
10396,37,blue-collar,married,secondary,False,-4,True,True,unknown,29,May,381,1,-1,0,unknown,False,2024-05-29
10397,49,entrepreneur,married,secondary,False,-1965,False,True,telephone,10,Jul,317,2,-1,0,unknown,False,2024-07-10
10398,56,retired,married,secondary,False,5879,False,False,unknown,20,Jun,237,3,-1,0,unknown,False,2024-06-20
10399,25,student,single,secondary,False,469,False,False,cellular,24,Feb,524,1,187,2,success,False,2024-02-24
10400,29,management,single,tertiary,False,502,False,False,cellular,12,Apr,366,2,199,3,other,False,2024-04-12
10401,35,admin.,single,tertiary,False,777,False,True,cellular,28,May,85,1,-1,0,unknown,False,2024-05-28
10402,41,entrepreneur,divorced,secondary,False,1588,True,True,unknown,20,Jun,10,8,-1,0,unknown,False,2024-06-20
10403,38,blue-collar,married,secondary,False,376,True,False,unknown,7,May,1521,1,-1,0,unknown,False,2024-05-07
10404,61,housemaid,married,primary,False,848,False,False,cellular,27,Apr,605,1,187,1,other,False,2024-04-27
10405,36,technician,married,secondary,False,-393,False,False,telephone,14,Aug,119,4,-1,0,unknown,False,2024-08-14
10406,52,blue-collar,married,primary,False,4660,False,False,cellular,18,Aug,82,3,-1,0,unknown,False,2024-08-18
10407,31,technician,single,tertiary,False,176,False,False,cellular,21,Aug,241,4,-1,0,unknown,False,2024-08-21
10408,33,unemployed,married,tertiary,False,3335,False,False,cellular,15,Jun,92,1,301,6,failure,False,2024-06-15
10409,49,blue-collar,married,primary,False,-167,False,False,cellular,7,Jul,51,1,-1,0,unknown,False,2024-07-07
10410,45,technician,single,tertiary,False,1591,False,False,cellular,15,Jul,392,4,-1,0,unknown,False,2024-07-15
10411,71,retired,married,secondary,False,2064,False,False,cellular,9,Nov,379,2,92,3,failure,False,2024-11-09
10412,34,management,single,tertiary,False,1310,False,True,cellular,20,Nov,90,3,-1,0,unknown,False,2024-11-20
10413,33,admin.,single,secondary,False,1221,True,False,unknown,23,May,245,1,-1,0,unknown,False,2024-05-23
10414,28,blue-collar,married,secondary,False,-26,False,True,cellular,30,Jan,81,1,-1,0,unknown,False,2024-01-30
10415,52,technician,married,secondary,False,337,True,False,cellular,8,May,247,1,261,4,failure,False,2024-05-08
10416,54,blue-collar,married,primary,False,2440,False,True,cellular,17,Nov,334,1,-1,0,unknown,False,2024-11-17
10417,51,blue-collar,married,unknown,False,0,True,False,telephone,7,May,10,4,-1,0,unknown,False,2024-05-07
10418,59,retired,married,secondary,False,25947,False,False,cellular,13,Aug,292,2,-1,0,unknown,False,2024-08-13
10419,25,admin.,single,tertiary,False,1734,False,False,cellular,19,Oct,366,1,-1,0,unknown,False,2024-10-19
10420,35,technician,married,tertiary,False,4,True,False,cellular,14,May,88,1,-1,0,unknown,False,2024-05-14
10421,49,blue-collar,married,primary,False,1032,True,False,unknown,2,Jun,41,5,-1,0,unknown,False,2024-06-02
10422,33,technician,married,secondary,False,8,False,False,cellular,29,Aug,462,2,-1,0,unknown,False,2024-08-29
10423,30,self-employed,single,tertiary,False,3137,True,False,cellular,31,Jul,368,7,-1,0,unknown,False,2024-07-31
10424,46,services,married,secondary,False,-522,True,False,cellular,31,Jul,61,2,-1,0,unknown,False,2024-07-31
10425,43,services,single,secondary,False,21,False,False,cellular,3,Feb,203,3,-1,0,unknown,False,2024-02-03
10426,28,blue-collar,single,secondary,False,455,True,False,cellular,11,Jul,166,1,-1,0,unknown,False,2024-07-11
10427,41,blue-collar,married,primary,False,4,False,False,cellular,23,Jul,74,5,-1,0,unknown,False,2024-07-23
